log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,interval_sec,msg_source,msg_type,msg_count,msg_served,msg_rejected
2023-10-03 17:56:27.052673,1696370187.0526712,2023-10-03 21:56:27.52,1696370187.052453,300.0,mcity-main,SSM,0,NA,NA
2023-10-03 17:56:27.052706,1696370187.0527053,2023-10-03 21:56:27.52,1696370187.052597,300.0,mcity-main,MAP,298,NA,NA
2023-10-03 17:56:27.052718,1696370187.0527184,2023-10-03 21:56:27.52,1696370187.052633,300.0,mcity-main,SPaT,2990,NA,NA
2023-10-03 17:56:27.963256,1696370187.963254,2023-10-03 21:56:27.963,1696370187.963052,300.0,mcity-main,SRM,0,0,0
2023-10-03 18:01:27.054754,1696370487.054752,2023-10-03 22:01:27.54,1696370487.054615,300.0,mcity-main,SSM,0,NA,NA
2023-10-03 18:01:27.054786,1696370487.054786,2023-10-03 22:01:27.54,1696370487.054671,300.0,mcity-main,MAP,300,NA,NA
2023-10-03 18:01:27.054800,1696370487.0547993,2023-10-03 22:01:27.54,1696370487.054705,300.0,mcity-main,SPaT,3000,NA,NA
2023-10-03 18:01:27.995219,1696370487.9952164,2023-10-03 22:01:27.995,1696370487.994999,300.0,mcity-main,SRM,0,0,0
2023-10-03 18:06:27.067717,1696370787.0677142,2023-10-03 22:06:27.67,1696370787.067575,300.0,mcity-main,SSM,0,NA,NA
2023-10-03 18:06:27.067749,1696370787.067749,2023-10-03 22:06:27.67,1696370787.067644,300.0,mcity-main,MAP,300,NA,NA
2023-10-03 18:06:27.067762,1696370787.0677621,2023-10-03 22:06:27.67,1696370787.067678,300.0,mcity-main,SPaT,3000,NA,NA
2023-10-03 18:06:28.027236,1696370788.0272334,2023-10-03 22:06:28.27,1696370788.027094,300.0,mcity-main,SRM,0,0,0
2023-10-03 18:11:27.088807,1696371087.0888052,2023-10-03 22:11:27.88,1696371087.08867,300.0,mcity-main,SSM,0,NA,NA
2023-10-03 18:11:27.088845,1696371087.0888443,2023-10-03 22:11:27.88,1696371087.088727,300.0,mcity-main,MAP,300,NA,NA
2023-10-03 18:11:27.088858,1696371087.0888577,2023-10-03 22:11:27.88,1696371087.088762,300.0,mcity-main,SPaT,3000,NA,NA
2023-10-03 18:11:28.059260,1696371088.0592585,2023-10-03 22:11:28.59,1696371088.059093,300.0,mcity-main,SRM,0,0,0
2023-10-03 18:16:27.003752,1696371387.0037513,2023-10-03 22:16:27.3,1696371387.003677,300.0,mcity-main,SSM,0,NA,NA
2023-10-03 18:16:27.003776,1696371387.003776,2023-10-03 22:16:27.3,1696371387.003735,300.0,mcity-main,MAP,300,NA,NA
2023-10-03 18:16:27.003806,1696371387.0038054,2023-10-03 22:16:27.3,1696371387.003769,300.0,mcity-main,SPaT,2999,NA,NA
2023-10-03 18:16:28.101279,1696371388.1012766,2023-10-03 22:16:28.91,1696371388.091086,300.0,mcity-main,SRM,0,0,0
2023-10-03 18:21:27.013883,1696371687.0138807,2023-10-03 22:21:27.13,1696371687.013744,300.0,mcity-main,SSM,0,NA,NA
2023-10-03 18:21:27.013913,1696371687.013913,2023-10-03 22:21:27.13,1696371687.0138,300.0,mcity-main,MAP,300,NA,NA
2023-10-03 18:21:27.013927,1696371687.0139265,2023-10-03 22:21:27.13,1696371687.013834,300.0,mcity-main,SPaT,3000,NA,NA
2023-10-03 18:21:28.123177,1696371688.1231737,2023-10-03 22:21:28.123,1696371688.123041,300.0,mcity-main,SRM,0,0,0
2023-10-03 18:26:27.021677,1696371987.0216753,2023-10-03 22:26:27.21,1696371987.021524,300.0,mcity-main,SSM,0,NA,NA
2023-10-03 18:26:27.021708,1696371987.021708,2023-10-03 22:26:27.21,1696371987.021582,300.0,mcity-main,MAP,300,NA,NA
2023-10-03 18:26:27.021721,1696371987.0217206,2023-10-03 22:26:27.21,1696371987.021616,300.0,mcity-main,SPaT,3000,NA,NA
2023-10-03 18:26:28.155218,1696371988.155216,2023-10-03 22:26:28.155,1696371988.155089,300.0,mcity-main,SRM,0,0,0
2023-10-03 18:31:27.027460,1696372287.027457,2023-10-03 22:31:27.27,1696372287.027373,300.0,mcity-main,SSM,0,NA,NA
2023-10-03 18:31:27.027499,1696372287.027498,2023-10-03 22:31:27.27,1696372287.027429,300.0,mcity-main,MAP,300,NA,NA
2023-10-03 18:31:27.027520,1696372287.0275195,2023-10-03 22:31:27.27,1696372287.027463,300.0,mcity-main,SPaT,3000,NA,NA
2023-10-03 18:31:28.187204,1696372288.187201,2023-10-03 22:31:28.187,1696372288.187079,300.0,mcity-main,SRM,0,0,0
