log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,temporaryId,secMark,latitude,longitude,elevation,speed,heading,type,length,width,onmap_status,position_on_map,current_approach,current_lane,current_signal_group,dist_to_stopbar
2023-10-08 16:16:38.641721,1696796198.6417372,2023-10-08 20:16:38.640,1696796198.640765,-632621188,38.591,40.4382463,-86.9187483,178.0,5.0,167.0,0,314,159,True,inbound,3,5,2,52.33
2023-10-08 16:16:38.841097,1696796198.8411126,2023-10-08 20:16:38.840,1696796198.840155,-632621188,38.79,40.4382378,-86.9187457,177.9,5.0,167.0,0,314,159,True,inbound,3,5,2,51.36
2023-10-08 16:16:39.035836,1696796199.035853,2023-10-08 20:16:39.34,1696796199.034935,-632621188,38.985,40.4382294,-86.9187431,177.9,5.0,167.0,0,314,159,True,inbound,3,5,2,50.4
2023-10-08 16:16:39.237991,1696796199.2380068,2023-10-08 20:16:39.237,1696796199.237095,-632621188,39.187,40.438219,-86.9187397,177.8,5.0,167.0,0,314,159,True,inbound,3,5,2,49.21
2023-10-08 16:16:39.427135,1696796199.4271514,2023-10-08 20:16:39.426,1696796199.426252,-632621188,39.378,40.4382105,-86.918737,177.8,5.0,167.0,0,314,159,True,inbound,3,5,2,48.23
2023-10-08 16:16:39.627004,1696796199.627021,2023-10-08 20:16:39.626,1696796199.626088,-632621188,39.576,40.4382007,-86.9187336,177.7,5.0,167.0,0,314,159,True,inbound,3,5,2,47.12
2023-10-08 16:16:39.827265,1696796199.8272812,2023-10-08 20:16:39.826,1696796199.826373,-632621188,39.777,40.4381916,-86.9187307,177.7,5.0,167.0,0,314,159,True,inbound,3,5,2,46.07
2023-10-08 16:16:40.025834,1696796200.0258522,2023-10-08 20:16:40.24,1696796200.024883,-632621188,39.975,40.4381826,-86.9187279,177.6,5.0,167.0,0,314,159,True,inbound,3,5,2,45.05
2023-10-08 16:16:40.223965,1696796200.2239826,2023-10-08 20:16:40.223,1696796200.223069,-632621188,40.173,40.438173,-86.9187249,177.6,5.0,167.0,0,314,159,True,inbound,3,5,2,43.96
2023-10-08 16:16:40.420527,1696796200.4205434,2023-10-08 20:16:40.419,1696796200.419563,-632621188,40.37,40.4381638,-86.9187221,177.5,5.0,167.0,0,314,159,True,inbound,3,5,2,42.91
2023-10-08 16:16:40.623004,1696796200.6230206,2023-10-08 20:16:40.622,1696796200.622078,-632621188,40.572,40.4381541,-86.9187184,177.5,6.0,167.0,0,314,159,True,inbound,3,5,2,41.79
2023-10-08 16:16:40.820384,1696796200.8204012,2023-10-08 20:16:40.819,1696796200.819408,-632621188,40.77,40.4381449,-86.9187154,177.4,5.0,166.0,0,314,159,True,inbound,3,5,2,40.74
2023-10-08 16:16:41.022018,1696796201.0220346,2023-10-08 20:16:41.21,1696796201.021081,-632621188,40.971,40.4381355,-86.9187124,177.4,5.0,166.0,0,314,159,True,inbound,3,5,2,39.66
2023-10-08 16:16:41.216054,1696796201.2160714,2023-10-08 20:16:41.215,1696796201.215156,-632621188,41.166,40.4381262,-86.9187084,177.3,5.0,166.0,0,314,159,True,inbound,3,5,2,38.57
2023-10-08 16:16:41.417490,1696796201.4175076,2023-10-08 20:16:41.416,1696796201.416546,-632621188,41.368,40.4381166,-86.9187051,177.3,5.0,166.0,0,314,159,True,inbound,3,5,2,37.48
2023-10-08 16:16:41.623868,1696796201.6238856,2023-10-08 20:16:41.622,1696796201.622949,-632621188,41.573,40.4381065,-86.9187006,177.3,6.0,165.0,0,314,159,True,inbound,3,5,2,36.29
2023-10-08 16:16:41.824464,1696796201.8244805,2023-10-08 20:16:41.823,1696796201.823429,-632621188,41.772,40.4380972,-86.9186973,177.2,5.0,165.0,0,314,159,True,inbound,3,5,2,35.21
2023-10-08 16:16:42.020769,1696796202.020785,2023-10-08 20:16:42.19,1696796202.019876,-632621188,41.971,40.4380879,-86.918694,177.2,5.0,165.0,0,314,159,True,inbound,3,5,2,34.14
2023-10-08 16:16:42.218292,1696796202.2183099,2023-10-08 20:16:42.217,1696796202.21743,-632621188,42.168,40.438077,-86.9186899,177.1,6.0,165.0,0,314,159,True,inbound,3,5,2,32.88
2023-10-08 16:16:42.417629,1696796202.4176464,2023-10-08 20:16:42.416,1696796202.416684,-632621188,42.368,40.4380676,-86.9186866,177.1,5.0,165.0,0,314,159,True,inbound,3,5,2,31.81
2023-10-08 16:16:42.615994,1696796202.6160157,2023-10-08 20:16:42.615,1696796202.615077,-632621188,42.565,40.4380575,-86.9186828,177.0,6.0,165.0,0,314,159,True,inbound,3,5,2,30.63
2023-10-08 16:16:42.821480,1696796202.8214974,2023-10-08 20:16:42.820,1696796202.820475,-632621188,42.771,40.4380481,-86.9186794,177.0,5.0,165.0,0,314,159,True,inbound,3,5,2,29.55
2023-10-08 16:16:43.020830,1696796203.0208466,2023-10-08 20:16:43.19,1696796203.019902,-632621188,42.97,40.4380391,-86.9186763,177.0,5.0,165.0,0,314,159,True,inbound,3,5,2,28.52
2023-10-08 16:16:43.224222,1696796203.2242405,2023-10-08 20:16:43.223,1696796203.223298,-632621188,43.174,40.4380284,-86.9186722,176.9,5.0,165.0,0,314,159,True,inbound,3,5,2,27.28
2023-10-08 16:16:43.433144,1696796203.4331627,2023-10-08 20:16:43.432,1696796203.432146,-632621188,43.383,40.4380193,-86.9186691,176.9,5.0,165.0,0,314,159,True,inbound,3,5,2,26.24
2023-10-08 16:16:43.628591,1696796203.6286147,2023-10-08 20:16:43.627,1696796203.627515,-632621188,43.578,40.4380102,-86.9186658,176.9,5.0,166.0,0,314,159,True,inbound,3,5,2,25.19
2023-10-08 16:16:43.835988,1696796203.8360102,2023-10-08 20:16:43.834,1696796203.835004,-632621188,43.785,40.438002,-86.9186631,176.8,5.0,166.0,0,314,159,True,inbound,3,5,2,24.25
2023-10-08 16:16:44.038858,1696796204.038888,2023-10-08 20:16:44.37,1696796204.03765,-632621188,43.987,40.4379944,-86.9186606,176.8,4.0,166.0,0,314,159,True,inbound,3,5,2,23.39
2023-10-08 16:16:44.236731,1696796204.2367492,2023-10-08 20:16:44.235,1696796204.235846,-632621188,44.187,40.4379871,-86.9186576,176.7,4.0,166.0,0,314,159,True,inbound,3,5,2,22.54
2023-10-08 16:16:44.444994,1696796204.4450157,2023-10-08 20:16:44.444,1696796204.444054,-632621188,44.395,40.4379802,-86.9186553,176.7,4.0,166.0,0,314,159,True,inbound,3,5,2,21.74
2023-10-08 16:16:44.648692,1696796204.6487079,2023-10-08 20:16:44.647,1696796204.647741,-632621188,44.597,40.4379742,-86.9186528,176.7,4.0,166.0,0,314,159,True,inbound,3,5,2,21.04
2023-10-08 16:16:44.846954,1696796204.8469703,2023-10-08 20:16:44.846,1696796204.846058,-632621188,44.796,40.4379684,-86.9186508,176.7,3.0,166.0,0,314,159,True,inbound,3,5,2,20.38
2023-10-08 16:16:45.045198,1696796205.0452147,2023-10-08 20:16:45.44,1696796205.04429,-632621188,44.994,40.437963,-86.918649,176.7,3.0,166.0,0,314,159,True,inbound,3,5,2,19.76
2023-10-08 16:16:45.249711,1696796205.2497287,2023-10-08 20:16:45.248,1696796205.248778,-632621188,45.199,40.4379587,-86.9186472,176.6,3.0,166.0,0,314,159,True,inbound,3,5,2,19.26
2023-10-08 16:16:45.451874,1696796205.4518905,2023-10-08 20:16:45.450,1696796205.450944,-632621188,45.401,40.4379539,-86.9186457,176.6,3.0,166.0,0,314,159,True,inbound,3,5,2,18.71
2023-10-08 16:16:45.648014,1696796205.64803,2023-10-08 20:16:45.647,1696796205.647052,-632621188,45.597,40.4379507,-86.9186446,176.6,3.0,166.0,0,314,159,True,inbound,3,5,2,18.34
2023-10-08 16:16:45.851816,1696796205.851833,2023-10-08 20:16:45.850,1696796205.85093,-632621188,45.801,40.4379467,-86.9186432,176.6,2.0,166.0,0,314,159,True,inbound,3,5,2,17.88
2023-10-08 16:16:46.052256,1696796206.0522726,2023-10-08 20:16:46.51,1696796206.051281,-632621188,46.002,40.437944,-86.9186422,176.5,2.0,166.0,0,314,159,True,inbound,3,5,2,17.57
2023-10-08 16:16:46.257792,1696796206.2578092,2023-10-08 20:16:46.256,1696796206.25681,-632621188,46.207,40.4379407,-86.9186411,176.5,2.0,166.0,0,314,159,True,inbound,3,5,2,17.19
2023-10-08 16:16:46.459157,1696796206.4591746,2023-10-08 20:16:46.458,1696796206.458257,-632621188,46.409,40.4379377,-86.9186401,176.5,2.0,166.0,0,314,159,True,inbound,3,5,2,16.85
2023-10-08 16:16:46.665805,1696796206.665823,2023-10-08 20:16:46.664,1696796206.664831,-632621188,46.615,40.4379345,-86.9186389,176.5,2.0,166.0,0,314,159,True,inbound,3,5,2,16.48
2023-10-08 16:16:46.861951,1696796206.861968,2023-10-08 20:16:46.861,1696796206.861041,-632621188,46.811,40.4379316,-86.9186378,176.5,2.0,166.0,0,314,159,True,inbound,3,5,2,16.14
2023-10-08 16:16:47.061167,1696796207.061184,2023-10-08 20:16:47.60,1696796207.060352,-632621188,47.01,40.4379285,-86.9186368,176.5,2.0,166.0,0,314,159,True,inbound,3,5,2,15.8
2023-10-08 16:16:47.259763,1696796207.2597811,2023-10-08 20:16:47.258,1696796207.258819,-632621188,47.21,40.4379265,-86.9186362,176.4,2.0,166.0,0,314,159,True,inbound,3,5,2,15.58
2023-10-08 16:16:47.458420,1696796207.4584372,2023-10-08 20:16:47.457,1696796207.457515,-632621188,47.407,40.4379237,-86.9186353,176.4,2.0,166.0,0,314,159,True,inbound,3,5,2,15.26
2023-10-08 16:16:47.661410,1696796207.6614249,2023-10-08 20:16:47.660,1696796207.660532,-632621188,47.611,40.4379199,-86.9186337,176.4,2.0,166.0,0,314,159,True,inbound,3,5,2,14.8
2023-10-08 16:16:47.852803,1696796207.8528197,2023-10-08 20:16:47.851,1696796207.851842,-632621188,47.802,40.4379175,-86.9186329,176.4,2.0,166.0,0,314,159,True,inbound,3,5,2,14.54
2023-10-08 16:16:48.052231,1696796208.0522506,2023-10-08 20:16:48.51,1696796208.051317,-632621188,48.001,40.4379149,-86.9186319,176.4,1.0,166.0,0,314,159,True,inbound,3,5,2,14.23
2023-10-08 16:16:48.254474,1696796208.254489,2023-10-08 20:16:48.253,1696796208.253577,-632621188,48.205,40.4379128,-86.9186312,176.4,1.0,166.0,0,314,159,True,inbound,3,5,2,14.0
2023-10-08 16:16:48.453973,1696796208.4539905,2023-10-08 20:16:48.453,1696796208.453068,-632621188,48.403,40.4379108,-86.9186305,176.4,1.0,166.0,0,314,159,True,inbound,3,5,2,13.76
2023-10-08 16:16:48.652115,1696796208.6521366,2023-10-08 20:16:48.651,1696796208.651226,-632621188,48.602,40.4379086,-86.9186297,176.3,1.0,166.0,0,314,159,True,inbound,3,5,2,13.51
2023-10-08 16:16:48.853477,1696796208.8534942,2023-10-08 20:16:48.852,1696796208.852588,-632621188,48.803,40.4379074,-86.9186293,176.3,1.0,166.0,0,314,159,True,inbound,3,5,2,13.38
2023-10-08 16:16:49.050236,1696796209.0502517,2023-10-08 20:16:49.49,1696796209.049319,-632621188,48.999,40.4379066,-86.918629,176.3,1.0,166.0,0,314,159,True,inbound,3,5,2,13.28
2023-10-08 16:16:49.245405,1696796209.2454224,2023-10-08 20:16:49.244,1696796209.244509,-632621188,49.196,40.4379045,-86.9186281,176.3,1.0,166.0,0,314,159,True,inbound,3,5,2,13.03
2023-10-08 16:16:49.440045,1696796209.4400628,2023-10-08 20:16:49.439,1696796209.439075,-632621188,49.389,40.4379038,-86.9186279,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.96
2023-10-08 16:16:49.636189,1696796209.63621,2023-10-08 20:16:49.635,1696796209.635367,-632621188,49.585,40.4379046,-86.9186282,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,13.05
2023-10-08 16:16:49.843456,1696796209.8434725,2023-10-08 20:16:49.842,1696796209.84258,-632621188,49.793,40.4379047,-86.9186282,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,13.06
2023-10-08 16:16:50.044985,1696796210.0450022,2023-10-08 20:16:50.44,1696796210.044035,-632621188,49.994,40.4379046,-86.9186284,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,13.06
2023-10-08 16:16:50.237540,1696796210.2375534,2023-10-08 20:16:50.236,1696796210.236648,-632621188,50.188,40.4379046,-86.9186284,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,13.06
2023-10-08 16:16:50.436099,1696796210.436115,2023-10-08 20:16:50.435,1696796210.435203,-632621188,50.385,40.4379045,-86.9186283,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,13.04
2023-10-08 16:16:50.636292,1696796210.63631,2023-10-08 20:16:50.635,1696796210.635438,-632621188,50.585,40.4379047,-86.9186285,176.2,0.0,166.0,0,314,159,True,inbound,3,5,2,13.07
2023-10-08 16:16:50.836593,1696796210.8366103,2023-10-08 20:16:50.835,1696796210.835729,-632621188,50.786,40.4379047,-86.9186285,176.2,0.0,166.0,0,314,159,True,inbound,3,5,2,13.07
2023-10-08 16:16:51.041358,1696796211.0413737,2023-10-08 20:16:51.40,1696796211.040414,-632621188,50.99,40.4379047,-86.9186284,176.2,0.0,166.0,0,314,159,True,inbound,3,5,2,13.07
2023-10-08 16:16:51.236837,1696796211.236855,2023-10-08 20:16:51.235,1696796211.235957,-632621188,51.187,40.4379047,-86.9186284,176.2,0.0,166.0,0,314,159,True,inbound,3,5,2,13.07
2023-10-08 16:16:51.443228,1696796211.4432437,2023-10-08 20:16:51.442,1696796211.442281,-632621188,51.392,40.4379047,-86.9186284,176.2,0.0,166.0,0,314,159,True,inbound,3,5,2,13.07
2023-10-08 16:16:51.650417,1696796211.6504338,2023-10-08 20:16:51.649,1696796211.649531,-632621188,51.599,40.4379047,-86.9186279,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,13.05
2023-10-08 16:16:51.852450,1696796211.8524663,2023-10-08 20:16:51.851,1696796211.851543,-632621188,51.802,40.4379046,-86.9186279,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,13.04
2023-10-08 16:16:52.062131,1696796212.0621486,2023-10-08 20:16:52.61,1696796212.061183,-632621188,52.011,40.4379046,-86.9186276,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,13.03
2023-10-08 16:16:52.267472,1696796212.2674887,2023-10-08 20:16:52.266,1696796212.266607,-632621188,52.218,40.4379045,-86.9186276,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,13.01
2023-10-08 16:16:52.459223,1696796212.4592392,2023-10-08 20:16:52.458,1696796212.458332,-632621188,52.408,40.4379044,-86.9186275,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,13.0
2023-10-08 16:16:52.666759,1696796212.666774,2023-10-08 20:16:52.665,1696796212.665865,-632621188,52.615,40.4379043,-86.9186274,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.99
2023-10-08 16:16:52.887172,1696796212.8871884,2023-10-08 20:16:52.886,1696796212.886224,-632621188,52.816,40.4379042,-86.9186273,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.98
2023-10-08 16:16:53.069740,1696796213.0697553,2023-10-08 20:16:53.68,1696796213.068829,-632621188,53.02,40.437904,-86.9186276,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.96
2023-10-08 16:16:53.272593,1696796213.2726095,2023-10-08 20:16:53.271,1696796213.271716,-632621188,53.223,40.437904,-86.9186276,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.96
2023-10-08 16:16:53.468437,1696796213.4684534,2023-10-08 20:16:53.467,1696796213.467551,-632621188,53.417,40.4379038,-86.9186275,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.94
2023-10-08 16:16:53.668691,1696796213.6687057,2023-10-08 20:16:53.667,1696796213.667801,-632621188,53.618,40.4379038,-86.9186275,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.94
2023-10-08 16:16:53.860220,1696796213.8602366,2023-10-08 20:16:53.859,1696796213.859324,-632621188,53.809,40.4379038,-86.9186275,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.94
2023-10-08 16:16:54.062102,1696796214.0621202,2023-10-08 20:16:54.61,1696796214.061129,-632621188,54.011,40.4379038,-86.9186274,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.94
2023-10-08 16:16:54.264703,1696796214.2647183,2023-10-08 20:16:54.263,1696796214.263777,-632621188,54.213,40.4379037,-86.9186274,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.93
2023-10-08 16:16:54.466455,1696796214.4664721,2023-10-08 20:16:54.465,1696796214.46553,-632621188,54.41,40.4379038,-86.9186272,176.4,0.0,166.0,0,314,159,True,inbound,3,5,2,12.94
2023-10-08 16:16:54.662133,1696796214.6621478,2023-10-08 20:16:54.661,1696796214.661271,-632621188,54.613,40.4379038,-86.9186271,176.4,0.0,166.0,0,314,159,True,inbound,3,5,2,12.93
2023-10-08 16:16:54.868202,1696796214.8682172,2023-10-08 20:16:54.867,1696796214.867279,-632621188,54.817,40.4379038,-86.9186271,176.4,0.0,166.0,0,314,159,True,inbound,3,5,2,12.93
2023-10-08 16:16:55.068240,1696796215.0682561,2023-10-08 20:16:55.67,1696796215.067304,-632621188,55.016,40.4379039,-86.9186269,176.4,0.0,166.0,0,314,159,True,inbound,3,5,2,12.94
2023-10-08 16:16:55.272387,1696796215.2724035,2023-10-08 20:16:55.271,1696796215.271474,-632621188,55.222,40.4379039,-86.9186269,176.4,0.0,166.0,0,314,159,True,inbound,3,5,2,12.94
2023-10-08 16:16:55.463076,1696796215.4630919,2023-10-08 20:16:55.462,1696796215.462192,-632621188,55.412,40.4379041,-86.9186268,176.4,0.0,166.0,0,314,159,True,inbound,3,5,2,12.96
2023-10-08 16:16:55.668236,1696796215.6682537,2023-10-08 20:16:55.667,1696796215.66731,-632621188,55.618,40.4379041,-86.9186268,176.4,0.0,166.0,0,314,159,True,inbound,3,5,2,12.96
2023-10-08 16:16:55.876467,1696796215.8764842,2023-10-08 20:16:55.875,1696796215.87556,-632621188,55.826,40.437904,-86.9186267,176.4,0.0,166.0,0,314,159,True,inbound,3,5,2,12.94
2023-10-08 16:16:56.078358,1696796216.078374,2023-10-08 20:16:56.77,1696796216.07743,-632621188,56.027,40.4379042,-86.9186267,176.4,0.0,166.0,0,314,159,True,inbound,3,5,2,12.96
2023-10-08 16:16:56.277837,1696796216.2778542,2023-10-08 20:16:56.276,1696796216.27688,-632621188,56.228,40.4379042,-86.9186267,176.4,0.0,166.0,0,314,159,True,inbound,3,5,2,12.96
2023-10-08 16:16:56.477948,1696796216.477963,2023-10-08 20:16:56.477,1696796216.477053,-632621188,56.427,40.4379042,-86.9186266,176.4,0.0,166.0,0,314,159,True,inbound,3,5,2,12.96
2023-10-08 16:16:56.682983,1696796216.6830032,2023-10-08 20:16:56.682,1696796216.682068,-632621188,56.633,40.4379042,-86.9186266,176.4,0.0,166.0,0,314,159,True,inbound,3,5,2,12.96
2023-10-08 16:16:56.885339,1696796216.8853545,2023-10-08 20:16:56.884,1696796216.884413,-632621188,56.835,40.4379042,-86.9186266,176.4,0.0,166.0,0,314,159,True,inbound,3,5,2,12.96
2023-10-08 16:16:57.079356,1696796217.0793784,2023-10-08 20:16:57.78,1696796217.078247,-632621188,57.028,40.4379043,-86.9186264,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.97
2023-10-08 16:16:57.284285,1696796217.2843,2023-10-08 20:16:57.283,1696796217.283418,-632621188,57.234,40.4379043,-86.9186264,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.97
2023-10-08 16:16:57.484821,1696796217.484836,2023-10-08 20:16:57.483,1696796217.483931,-632621188,57.434,40.4379044,-86.9186263,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.98
2023-10-08 16:16:57.678184,1696796217.6781998,2023-10-08 20:16:57.677,1696796217.677265,-632621188,57.628,40.4379044,-86.9186263,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.98
2023-10-08 16:16:57.886366,1696796217.886381,2023-10-08 20:16:57.885,1696796217.885551,-632621188,57.836,40.4379044,-86.9186263,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.98
2023-10-08 16:16:58.083979,1696796218.0839953,2023-10-08 20:16:58.83,1696796218.083031,-632621188,58.033,40.4379044,-86.9186262,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.97
2023-10-08 16:16:58.275560,1696796218.2755766,2023-10-08 20:16:58.274,1696796218.274661,-632621188,58.226,40.4379044,-86.9186262,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.97
2023-10-08 16:16:58.469147,1696796218.4691634,2023-10-08 20:16:58.468,1696796218.468198,-632621188,58.418,40.4379044,-86.918626,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.97
2023-10-08 16:16:58.668074,1696796218.66809,2023-10-08 20:16:58.667,1696796218.667155,-632621188,58.618,40.4379044,-86.918626,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.97
2023-10-08 16:16:58.870209,1696796218.8702247,2023-10-08 20:16:58.869,1696796218.869285,-632621188,58.819,40.4379044,-86.918626,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.97
2023-10-08 16:16:59.067738,1696796219.0677538,2023-10-08 20:16:59.66,1696796219.066842,-632621188,59.016,40.4379044,-86.9186259,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.97
2023-10-08 16:16:59.265748,1696796219.265766,2023-10-08 20:16:59.264,1696796219.264774,-632621188,59.214,40.4379044,-86.9186259,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.97
2023-10-08 16:16:59.463154,1696796219.4631724,2023-10-08 20:16:59.462,1696796219.462189,-632621188,59.413,40.4379042,-86.9186257,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.94
2023-10-08 16:16:59.657437,1696796219.657453,2023-10-08 20:16:59.656,1696796219.656457,-632621188,59.606,40.4379042,-86.9186257,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.94
2023-10-08 16:16:59.857553,1696796219.8575704,2023-10-08 20:16:59.856,1696796219.856516,-632621188,59.806,40.4379042,-86.9186257,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.94
2023-10-08 16:17:00.061676,1696796220.061694,2023-10-08 20:17:00.60,1696796220.060678,-632621188,0.01,40.4379042,-86.9186255,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.94
2023-10-08 16:17:00.259336,1696796220.2593522,2023-10-08 20:17:00.258,1696796220.258338,-632621188,0.208,40.4379042,-86.9186255,176.3,0.0,166.0,0,314,159,True,inbound,3,5,2,12.94
2023-10-08 16:17:00.458487,1696796220.4585054,2023-10-08 20:17:00.457,1696796220.457488,-632621188,0.408,40.4379042,-86.9186253,176.2,0.0,166.0,0,314,159,True,inbound,3,5,2,12.93
2023-10-08 16:17:00.661545,1696796220.6615632,2023-10-08 20:17:00.660,1696796220.660634,-632621188,0.611,40.4379042,-86.9186253,176.2,0.0,166.0,0,314,159,True,inbound,3,5,2,12.93
2023-10-08 16:17:00.860972,1696796220.860989,2023-10-08 20:17:00.860,1696796220.860143,-632621188,0.81,40.4379042,-86.9186253,176.2,0.0,166.0,0,314,159,True,inbound,3,5,2,12.93
2023-10-08 16:17:01.059423,1696796221.059439,2023-10-08 20:17:01.58,1696796221.058559,-632621188,1.007,40.4379042,-86.9186251,176.2,0.0,166.0,0,314,159,True,inbound,3,5,2,12.93
2023-10-08 16:17:01.257799,1696796221.2578154,2023-10-08 20:17:01.256,1696796221.256881,-632621188,1.207,40.4379042,-86.9186251,176.2,0.0,166.0,0,314,159,True,inbound,3,5,2,12.93
2023-10-08 16:17:01.458425,1696796221.4584403,2023-10-08 20:17:01.457,1696796221.457542,-632621188,1.407,40.4379042,-86.9186251,176.2,0.0,166.0,0,314,159,True,inbound,3,5,2,12.93
2023-10-08 16:17:01.662371,1696796221.6623874,2023-10-08 20:17:01.661,1696796221.661525,-632621188,1.612,40.4379042,-86.9186249,176.2,0.0,166.0,0,314,159,True,inbound,3,5,2,12.93
2023-10-08 16:17:01.864740,1696796221.864755,2023-10-08 20:17:01.863,1696796221.863901,-632621188,1.816,40.4379042,-86.9186249,176.2,0.0,166.0,0,314,159,True,inbound,3,5,2,12.93
2023-10-08 16:17:02.064563,1696796222.0645812,2023-10-08 20:17:02.63,1696796222.063686,-632621188,2.014,40.4379043,-86.9186246,176.1,0.0,166.0,0,314,159,True,inbound,3,5,2,12.92
2023-10-08 16:17:02.265389,1696796222.2654052,2023-10-08 20:17:02.264,1696796222.264457,-632621188,2.214,40.4379043,-86.9186245,176.1,0.0,166.0,0,314,159,True,inbound,3,5,2,12.92
2023-10-08 16:17:02.464594,1696796222.4646149,2023-10-08 20:17:02.463,1696796222.463714,-632621188,2.414,40.4379043,-86.9186242,176.1,0.0,166.0,0,314,159,True,inbound,3,5,2,12.91
2023-10-08 16:17:02.661371,1696796222.6613884,2023-10-08 20:17:02.660,1696796222.660461,-632621188,2.611,40.4379043,-86.9186242,176.1,0.0,166.0,0,314,159,True,inbound,3,5,2,12.91
2023-10-08 16:17:02.855446,1696796222.8554668,2023-10-08 20:17:02.854,1696796222.854492,-632621188,2.804,40.4379043,-86.9186242,176.1,0.0,166.0,0,314,159,True,inbound,3,5,2,12.91
