log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,interval_sec,msg_source,msg_type,msg_count,msg_served,msg_rejected
2023-06-14 10:24:45.920980,1686752685.9209766,2023-06-14 14:24:45.920,1686752685.920876,300.0,mcity-main,SRM,71,71,0
2023-06-14 10:24:47.923977,1686752687.9239762,2023-06-14 14:24:47.923,1686752687.923789,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-14 10:29:40.013139,1686752980.0131369,2023-06-14 14:29:40.13,1686752980.013039,300.0,mcity-main,SSM,284,NA,NA
2023-06-14 10:29:40.013172,1686752980.0131717,2023-06-14 14:29:40.13,1686752980.013092,300.0,mcity-main,MAP,300,NA,NA
2023-06-14 10:29:40.013185,1686752980.0131853,2023-06-14 14:29:40.13,1686752980.013126,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-14 10:29:46.785018,1686752986.7850146,2023-06-14 14:29:46.784,1686752986.784894,300.0,mcity-main,SRM,70,70,0
2023-06-14 10:29:47.759011,1686752987.7590108,2023-06-14 14:29:47.758,1686752987.758853,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-14 10:34:40.022732,1686753280.0227294,2023-06-14 14:34:40.22,1686753280.022591,300.0,mcity-main,SSM,284,NA,NA
2023-06-14 10:34:40.022764,1686753280.0227635,2023-06-14 14:34:40.22,1686753280.022646,300.0,mcity-main,MAP,300,NA,NA
2023-06-14 10:34:40.022777,1686753280.0227766,2023-06-14 14:34:40.22,1686753280.022679,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-14 10:34:47.713138,1686753287.7131314,2023-06-14 14:34:47.712,1686753287.712906,300.0,mcity-main,SRM,72,72,0
2023-06-14 10:34:48.678933,1686753288.6789327,2023-06-14 14:34:48.678,1686753288.678788,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-14 10:39:40.032512,1686753580.03251,2023-06-14 14:39:40.32,1686753580.03237,300.0,mcity-main,SSM,284,NA,NA
2023-06-14 10:39:40.032545,1686753580.0325446,2023-06-14 14:39:40.32,1686753580.032424,300.0,mcity-main,MAP,300,NA,NA
2023-06-14 10:39:40.032558,1686753580.032558,2023-06-14 14:39:40.32,1686753580.032459,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-14 10:39:48.516585,1686753588.5165849,2023-06-14 14:39:48.516,1686753588.516434,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-14 10:39:49.537433,1686753589.5374243,2023-06-14 14:39:49.537,1686753589.537082,300.0,mcity-main,SRM,71,71,0
2023-06-14 10:44:40.042030,1686753880.0420272,2023-06-14 14:44:40.41,1686753880.041881,300.0,mcity-main,SSM,285,NA,NA
2023-06-14 10:44:40.042063,1686753880.0420625,2023-06-14 14:44:40.41,1686753880.04194,300.0,mcity-main,MAP,300,NA,NA
2023-06-14 10:44:40.042076,1686753880.042076,2023-06-14 14:44:40.41,1686753880.041974,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-14 10:44:48.564164,1686753888.5641634,2023-06-14 14:44:48.564,1686753888.564077,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-14 10:44:49.569114,1686753889.569112,2023-06-14 14:44:49.568,1686753889.568933,300.0,mcity-main,SRM,70,70,0
