log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,minuteOfYear,msOfMinute,msgCount,regionalID,intersectionID,priorityRequestType,basicVehicleRole,laneID,eTA_Minute,eTA_Second,eTA_Duration,vehicleID,latitude,longitude,elevation,heading,speed
2023-06-14 10:04:18.257992,1686751458.258,2023-06-14 14:04:18.257,1686751458.257861,38898,34000,21,0,2780,2,16,4,38898,38000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:04:24.340018,1686751464.340024,2023-06-14 14:04:24.339,1686751464.339872,38898,41000,24,0,2780,2,16,4,38898,45000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:04:28.396071,1686751468.3960772,2023-06-14 14:04:28.395,1686751468.395914,38898,45000,26,0,2780,2,16,4,38898,49000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:04:32.453795,1686751472.4538093,2023-06-14 14:04:32.453,1686751472.453533,38898,49000,28,0,2780,2,16,4,38898,53000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:04:36.506275,1686751476.5062804,2023-06-14 14:04:36.506,1686751476.506051,38898,53000,30,0,2780,2,16,4,38898,57000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:04:40.563141,1686751480.5631483,2023-06-14 14:04:40.562,1686751480.562975,38898,57000,32,0,2780,2,16,4,38899,1000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:04:44.615259,1686751484.6152651,2023-06-14 14:04:44.615,1686751484.615054,38899,1000,34,0,2780,2,16,4,38899,5000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:04:48.679069,1686751488.6790755,2023-06-14 14:04:48.678,1686751488.678916,38899,5000,36,0,2780,2,16,4,38899,9000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:04:52.732293,1686751492.7323,2023-06-14 14:04:52.732,1686751492.732086,38899,9000,38,0,2780,2,16,4,38899,13000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:04:56.791694,1686751496.7917,2023-06-14 14:04:56.791,1686751496.791548,38899,13000,40,0,2780,2,16,4,38899,17000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:05:00.843170,1686751500.8431773,2023-06-14 14:05:00.843,1686751500.843046,38899,17000,42,0,2780,2,16,4,38899,19000,4000,939524096,42.3007081,-83.6985953,23.9,2.0,6.0,
2023-06-14 10:05:07.941041,1686751507.9410467,2023-06-14 14:05:07.940,1686751507.940826,38899,24000,44,0,2780,1,16,5,38899,33314,4000,939524096,42.3000426,-83.698569,23.9,350.0,9.0,
2023-06-14 10:05:14.015574,1686751514.01558,2023-06-14 14:05:14.15,1686751514.015367,38899,30000,47,0,2780,2,16,4,38899,34005,4000,939524096,42.300502,-83.6986019,23.9,0.0,8.0,
2023-06-14 10:05:18.070480,1686751518.0704854,2023-06-14 14:05:18.70,1686751518.070272,38899,34000,49,0,2780,2,16,4,38899,38000,4000,939524096,42.3006231,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:05:22.119279,1686751522.1192842,2023-06-14 14:05:22.119,1686751522.119065,38899,38000,51,0,2780,2,16,4,38899,42000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:05:26.170959,1686751526.1709647,2023-06-14 14:05:26.170,1686751526.170755,38899,42000,53,0,2780,2,16,4,38899,46000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:05:30.217965,1686751530.2179759,2023-06-14 14:05:30.217,1686751530.217736,38899,46000,55,0,2780,2,16,4,38899,50000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:05:34.271824,1686751534.2718275,2023-06-14 14:05:34.271,1686751534.271717,38899,51000,57,0,2780,2,16,4,38899,55000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:05:38.321556,1686751538.3215616,2023-06-14 14:05:38.321,1686751538.321362,38899,55000,59,0,2780,2,16,4,38899,59000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:05:42.372782,1686751542.3727875,2023-06-14 14:05:42.372,1686751542.372568,38899,59000,61,0,2780,2,16,4,38900,3000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:05:46.417027,1686751546.4170327,2023-06-14 14:05:46.416,1686751546.416834,38900,3000,63,0,2780,2,16,4,38900,7000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:05:50.475813,1686751550.4758184,2023-06-14 14:05:50.475,1686751550.475581,38900,7000,65,0,2780,2,16,4,38900,11000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:05:54.523142,1686751554.5231476,2023-06-14 14:05:54.522,1686751554.522949,38900,11000,67,0,2780,2,16,4,38900,15000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:05:58.572828,1686751558.5728333,2023-06-14 14:05:58.572,1686751558.572614,38900,15000,69,0,2780,2,16,4,38900,19000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:06:02.621662,1686751562.6216676,2023-06-14 14:06:02.621,1686751562.621458,38900,19000,71,0,2780,2,16,4,38900,23000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:06:06.683473,1686751566.683497,2023-06-14 14:06:06.682,1686751566.682998,38900,23000,73,0,2780,2,16,4,38900,27000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:06:10.733249,1686751570.7332551,2023-06-14 14:06:10.733,1686751570.733085,38900,27000,75,0,2780,2,16,4,38900,31000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:06:14.795044,1686751574.7950494,2023-06-14 14:06:14.794,1686751574.794842,38900,31000,77,0,2780,2,16,4,38900,35000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:06:18.839593,1686751578.839601,2023-06-14 14:06:18.839,1686751578.83944,38900,35000,79,0,2780,2,16,4,38900,39000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:06:22.893243,1686751582.8932478,2023-06-14 14:06:22.893,1686751582.893108,38900,39000,81,0,2780,2,16,4,38900,43000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:06:26.945588,1686751586.9455945,2023-06-14 14:06:26.945,1686751586.94542,38900,43000,83,0,2780,2,16,4,38900,45000,4000,939524096,42.3007081,-83.6985953,23.9,2.0,6.0,
2023-06-14 10:06:34.037025,1686751594.0370307,2023-06-14 14:06:34.36,1686751594.036838,38900,50000,85,0,2780,1,16,5,38900,59314,4000,939524096,42.3000426,-83.698569,23.9,350.0,9.0,
2023-06-14 10:06:38.087915,1686751598.0879345,2023-06-14 14:06:38.87,1686751598.087434,38900,54000,87,0,2780,2,16,4,38900,59446,4000,939524096,42.300349,-83.6985962,23.9,358.0,9.0,
2023-06-14 10:06:42.136763,1686751602.1367688,2023-06-14 14:06:42.136,1686751602.136551,38900,58000,89,0,2780,2,16,4,38901,2000,4000,939524096,42.3006033,-83.6985991,23.9,1.0,3.0,
2023-06-14 10:06:46.197768,1686751606.1977735,2023-06-14 14:06:46.197,1686751606.197564,38901,2000,91,0,2780,2,16,4,38901,6000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:06:50.248588,1686751610.2485986,2023-06-14 14:06:50.248,1686751610.248332,38901,6000,93,0,2780,2,16,4,38901,10000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:06:54.304455,1686751614.304461,2023-06-14 14:06:54.304,1686751614.30424,38901,11000,95,0,2780,2,16,4,38901,15000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:06:58.355995,1686751618.3560004,2023-06-14 14:06:58.355,1686751618.355799,38901,15000,97,0,2780,2,16,4,38901,19000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:07:02.409406,1686751622.409411,2023-06-14 14:07:02.409,1686751622.409202,38901,19000,99,0,2780,2,16,4,38901,23000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:07:06.458950,1686751626.4589593,2023-06-14 14:07:06.458,1686751626.458785,38901,23000,101,0,2780,2,16,4,38901,27000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:07:10.506325,1686751630.5063303,2023-06-14 14:07:10.506,1686751630.506148,38901,27000,103,0,2780,2,16,4,38901,31000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:07:14.559503,1686751634.5595086,2023-06-14 14:07:14.559,1686751634.559287,38901,31000,105,0,2780,2,16,4,38901,35000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:07:18.606313,1686751638.6063185,2023-06-14 14:07:18.606,1686751638.606138,38901,35000,107,0,2780,2,16,4,38901,39000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:07:22.659944,1686751642.6599493,2023-06-14 14:07:22.659,1686751642.659754,38901,39000,109,0,2780,2,16,4,38901,43000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:07:26.710052,1686751646.7100594,2023-06-14 14:07:26.709,1686751646.709866,38901,43000,111,0,2780,2,16,4,38901,47000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:07:30.760578,1686751650.7605834,2023-06-14 14:07:30.760,1686751650.760376,38901,47000,113,0,2780,2,16,4,38901,51000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:07:34.810962,1686751654.810968,2023-06-14 14:07:34.810,1686751654.810759,38901,51000,115,0,2780,2,16,4,38901,55000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:07:38.864624,1686751658.8646297,2023-06-14 14:07:38.864,1686751658.86442,38901,55000,117,0,2780,2,16,4,38901,59000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:07:42.912846,1686751662.9128509,2023-06-14 14:07:42.912,1686751662.912605,38901,59000,119,0,2780,2,16,4,38902,3000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:07:46.963703,1686751666.963725,2023-06-14 14:07:46.963,1686751666.963216,38902,3000,121,0,2780,2,16,4,38902,7000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:07:51.014719,1686751671.0147257,2023-06-14 14:07:51.14,1686751671.014525,38902,7000,123,0,2780,2,16,4,38902,11000,4000,939524096,42.3006312,-83.6985982,23.9,1.0,2.0,
2023-06-14 10:07:54.357243,1686751674.3572483,2023-06-14 14:07:54.357,1686751674.357067,38902,11000,125,0,2780,3,16,1,38902,13000,4000,939524096,42.3007965,-83.6985924,23.9,1.0,8.0,
2023-06-14 10:08:02.154327,1686751682.1543562,2023-06-14 14:08:02.154,1686751682.154216,38902,18000,127,0,2780,1,16,4,38902,25336,4000,939524096,42.3001962,-83.6985865,23.9,359.0,9.0,
2023-06-14 10:08:06.208064,1686751686.2080696,2023-06-14 14:08:06.207,1686751686.207888,38902,22000,2,0,2780,2,16,4,38902,26005,4000,939524096,42.300502,-83.6986019,23.9,0.0,8.0,
2023-06-14 10:08:10.260195,1686751690.2602005,2023-06-14 14:08:10.260,1686751690.260028,38902,26000,4,0,2780,2,16,4,38902,30000,4000,939524096,42.3006231,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:08:14.309782,1686751694.309787,2023-06-14 14:08:14.309,1686751694.3096,38902,31000,6,0,2780,2,16,4,38902,35000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:08:18.361919,1686751698.36194,2023-06-14 14:08:18.361,1686751698.361411,38902,35000,8,0,2780,2,16,4,38902,39000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:08:22.410766,1686751702.4107714,2023-06-14 14:08:22.410,1686751702.410548,38902,39000,10,0,2780,2,16,4,38902,43000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:08:26.463351,1686751706.463358,2023-06-14 14:08:26.463,1686751706.463176,38902,43000,12,0,2780,2,16,4,38902,47000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:08:30.510509,1686751710.510515,2023-06-14 14:08:30.510,1686751710.51028,38902,47000,14,0,2780,2,16,4,38902,51000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:08:34.558167,1686751714.5581722,2023-06-14 14:08:34.557,1686751714.557974,38902,51000,16,0,2780,2,16,4,38902,55000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:08:38.611261,1686751718.6112728,2023-06-14 14:08:38.611,1686751718.611015,38902,55000,18,0,2780,2,16,4,38902,59000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:08:42.664069,1686751722.6640794,2023-06-14 14:08:42.663,1686751722.663794,38902,59000,20,0,2780,2,16,4,38903,3000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:08:46.715959,1686751726.7159638,2023-06-14 14:08:46.715,1686751726.715774,38903,3000,22,0,2780,2,16,4,38903,7000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:08:50.772838,1686751730.7728405,2023-06-14 14:08:50.772,1686751730.772674,38903,7000,24,0,2780,2,16,4,38903,11000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:08:54.827216,1686751734.8272336,2023-06-14 14:08:54.826,1686751734.826985,38903,11000,26,0,2780,2,16,4,38903,15000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:08:58.881847,1686751738.881852,2023-06-14 14:08:58.881,1686751738.881647,38903,15000,28,0,2780,2,16,4,38903,19000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:09:02.928776,1686751742.9287817,2023-06-14 14:09:02.928,1686751742.928567,38903,19000,30,0,2780,2,16,4,38903,23000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:09:06.979453,1686751746.9794586,2023-06-14 14:09:06.979,1686751746.979254,38903,23000,32,0,2780,2,16,4,38903,27000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:09:11.027360,1686751751.027366,2023-06-14 14:09:11.27,1686751751.027152,38903,27000,34,0,2780,2,16,4,38903,31000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:09:15.080498,1686751755.08051,2023-06-14 14:09:15.80,1686751755.080194,38903,31000,36,0,2780,2,16,4,38903,35000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:09:19.138397,1686751759.1384022,2023-06-14 14:09:19.138,1686751759.138188,38903,35000,38,0,2780,2,16,4,38903,37000,4000,939524096,42.3007081,-83.6985953,23.9,2.0,6.0,
2023-06-14 10:09:26.218219,1686751766.218225,2023-06-14 14:09:26.218,1686751766.21805,38903,42000,40,0,2780,1,16,5,38903,51314,4000,939524096,42.3000426,-83.698569,23.9,350.0,9.0,
2023-06-14 10:09:30.267674,1686751770.2676797,2023-06-14 14:09:30.267,1686751770.267481,38903,46000,42,0,2780,2,16,4,38903,51446,4000,939524096,42.300349,-83.6985962,23.9,358.0,9.0,
2023-06-14 10:09:34.319991,1686751774.319996,2023-06-14 14:09:34.319,1686751774.319819,38903,51000,44,0,2780,2,16,4,38903,55000,4000,939524096,42.3006033,-83.6985991,23.9,1.0,3.0,
2023-06-14 10:09:38.372873,1686751778.3728783,2023-06-14 14:09:38.372,1686751778.372737,38903,55000,46,0,2780,2,16,4,38903,59000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:09:42.426168,1686751782.4261727,2023-06-14 14:09:42.425,1686751782.42596,38903,59000,48,0,2780,2,16,4,38904,3000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:09:46.482172,1686751786.4821777,2023-06-14 14:09:46.481,1686751786.481962,38904,3000,50,0,2780,2,16,4,38904,7000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:09:50.531569,1686751790.5315747,2023-06-14 14:09:50.531,1686751790.531355,38904,7000,52,0,2780,2,16,4,38904,11000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:09:54.583729,1686751794.5837345,2023-06-14 14:09:54.583,1686751794.583503,38904,11000,54,0,2780,2,16,4,38904,15000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:09:58.632856,1686751798.6328626,2023-06-14 14:09:58.632,1686751798.632647,38904,15000,56,0,2780,2,16,4,38904,19000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:10:02.686609,1686751802.6866136,2023-06-14 14:10:02.686,1686751802.686422,38904,19000,58,0,2780,2,16,4,38904,23000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:10:06.730869,1686751806.730874,2023-06-14 14:10:06.730,1686751806.730665,38904,23000,60,0,2780,2,16,4,38904,27000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:10:10.785873,1686751810.7858775,2023-06-14 14:10:10.785,1686751810.785692,38904,27000,62,0,2780,2,16,4,38904,31000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:10:14.839466,1686751814.8394709,2023-06-14 14:10:14.839,1686751814.839279,38904,31000,64,0,2780,2,16,4,38904,35000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:10:18.896650,1686751818.896655,2023-06-14 14:10:18.896,1686751818.896445,38904,35000,66,0,2780,2,16,4,38904,39000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:10:22.945256,1686751822.945261,2023-06-14 14:10:22.945,1686751822.945044,38904,39000,68,0,2780,2,16,4,38904,43000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:10:26.997279,1686751826.9972844,2023-06-14 14:10:26.997,1686751826.997094,38904,43000,70,0,2780,2,16,4,38904,47000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:10:31.043988,1686751831.043993,2023-06-14 14:10:31.43,1686751831.043788,38904,47000,72,0,2780,2,16,4,38904,51000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:10:35.095109,1686751835.095115,2023-06-14 14:10:35.94,1686751835.094898,38904,51000,74,0,2780,2,16,4,38904,55000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:10:39.144241,1686751839.1442463,2023-06-14 14:10:39.144,1686751839.144024,38904,55000,76,0,2780,2,16,4,38904,59000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:10:43.195791,1686751843.1957965,2023-06-14 14:10:43.195,1686751843.195586,38904,59000,78,0,2780,2,16,4,38905,3000,4000,939524096,42.3006312,-83.6985982,23.9,1.0,2.0,
2023-06-14 10:10:46.533431,1686751846.533436,2023-06-14 14:10:46.533,1686751846.533232,38905,3000,80,0,2780,3,16,1,38905,5000,4000,939524096,42.3007965,-83.6985924,23.9,1.0,8.0,
2023-06-14 10:10:56.354928,1686751856.3549366,2023-06-14 14:10:56.354,1686751856.354692,38905,13000,83,0,2780,1,16,4,38905,18446,4000,939524096,42.300349,-83.6985962,23.9,358.0,9.0,
2023-06-14 10:11:00.411186,1686751860.4111915,2023-06-14 14:11:00.410,1686751860.410985,38905,17000,85,0,2780,2,16,4,38905,21000,4000,939524096,42.3006033,-83.6985991,23.9,1.0,3.0,
2023-06-14 10:11:04.457340,1686751864.4573472,2023-06-14 14:11:04.457,1686751864.457222,38905,21000,87,0,2780,2,16,4,38905,25000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:11:08.509028,1686751868.5090344,2023-06-14 14:11:08.508,1686751868.508843,38905,25000,89,0,2780,2,16,4,38905,29000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:11:12.557579,1686751872.5575836,2023-06-14 14:11:12.557,1686751872.557395,38905,29000,91,0,2780,2,16,4,38905,33000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:11:16.607366,1686751876.6073709,2023-06-14 14:11:16.607,1686751876.607248,38905,33000,93,0,2780,2,16,4,38905,37000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:11:20.661308,1686751880.6613133,2023-06-14 14:11:20.661,1686751880.661111,38905,37000,95,0,2780,2,16,4,38905,41000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:11:24.716445,1686751884.7164502,2023-06-14 14:11:24.716,1686751884.716253,38905,41000,97,0,2780,2,16,4,38905,45000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:11:28.768596,1686751888.7686043,2023-06-14 14:11:28.768,1686751888.76839,38905,45000,99,0,2780,2,16,4,38905,49000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:11:32.816930,1686751892.8169355,2023-06-14 14:11:32.816,1686751892.816761,38905,49000,101,0,2780,2,16,4,38905,53000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:11:36.868437,1686751896.8684418,2023-06-14 14:11:36.868,1686751896.868248,38905,53000,103,0,2780,2,16,4,38905,57000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:11:40.918182,1686751900.9181879,2023-06-14 14:11:40.917,1686751900.917943,38905,57000,105,0,2780,2,16,4,38906,1000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:11:44.969309,1686751904.9693208,2023-06-14 14:11:44.969,1686751904.96906,38906,1000,107,0,2780,2,16,4,38906,5000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:11:49.021089,1686751909.0210955,2023-06-14 14:11:49.20,1686751909.020936,38906,5000,109,0,2780,2,16,4,38906,9000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:11:53.068732,1686751913.0687375,2023-06-14 14:11:53.68,1686751913.068536,38906,9000,111,0,2780,2,16,4,38906,13000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:11:57.122962,1686751917.1229753,2023-06-14 14:11:57.122,1686751917.122633,38906,13000,113,0,2780,2,16,4,38906,17000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:12:01.174322,1686751921.1743271,2023-06-14 14:12:01.174,1686751921.174149,38906,17000,115,0,2780,2,16,4,38906,21000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:12:05.226269,1686751925.2262747,2023-06-14 14:12:05.226,1686751925.226093,38906,21000,117,0,2780,2,16,4,38906,25000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:12:09.273922,1686751929.27393,2023-06-14 14:12:09.273,1686751929.273726,38906,26000,119,0,2780,2,16,4,38906,30000,4000,939524096,42.3006312,-83.6985982,23.9,1.0,2.0,
2023-06-14 10:12:12.620698,1686751932.6207027,2023-06-14 14:12:12.620,1686751932.620504,38906,29000,121,0,2780,3,16,1,38906,31000,4000,939524096,42.3007965,-83.6985924,23.9,1.0,8.0,
2023-06-14 10:12:20.416785,1686751940.416804,2023-06-14 14:12:20.416,1686751940.416593,38906,37000,123,0,2780,1,16,4,38906,44336,4000,939524096,42.3001962,-83.6985865,23.9,359.0,9.0,
2023-06-14 10:12:24.465007,1686751944.4650126,2023-06-14 14:12:24.464,1686751944.464842,38906,41000,125,0,2780,2,16,4,38906,45005,4000,939524096,42.300502,-83.6986019,23.9,0.0,8.0,
2023-06-14 10:12:28.518671,1686751948.5186775,2023-06-14 14:12:28.518,1686751948.518446,38906,45000,127,0,2780,2,16,4,38906,49000,4000,939524096,42.3006231,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:12:32.571697,1686751952.5717022,2023-06-14 14:12:32.571,1686751952.571506,38906,49000,2,0,2780,2,16,4,38906,53000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:12:36.621586,1686751956.621591,2023-06-14 14:12:36.621,1686751956.621383,38906,53000,4,0,2780,2,16,4,38906,57000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:12:40.677244,1686751960.6772501,2023-06-14 14:12:40.677,1686751960.677043,38906,57000,6,0,2780,2,16,4,38907,1000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
