log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,interval_sec,msg_source,msg_type,msg_count,msg_served,msg_rejected
2023-06-14 15:57:04.040684,1686772624.0406804,2023-06-14 19:57:04.40,1686772624.040449,300.0,mcity-main,SSM,289,NA,NA
2023-06-14 15:57:04.041118,1686772624.0411165,2023-06-14 19:57:04.40,1686772624.040602,300.0,mcity-main,MAP,299,NA,NA
2023-06-14 15:57:04.041139,1686772624.0411384,2023-06-14 19:57:04.40,1686772624.040639,300.0,mcity-main,SPaT,2996,NA,NA
2023-06-14 15:57:04.530383,1686772624.5303826,2023-06-14 19:57:04.530,1686772624.530218,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-14 15:57:05.537136,1686772625.5371275,2023-06-14 19:57:05.536,1686772625.536925,300.0,mcity-main,SRM,72,72,0
2023-06-14 16:02:04.050352,1686772924.0503497,2023-06-14 20:02:04.50,1686772924.050228,300.0,mcity-main,SSM,284,NA,NA
2023-06-14 16:02:04.050384,1686772924.050384,2023-06-14 20:02:04.50,1686772924.050284,300.0,mcity-main,MAP,300,NA,NA
2023-06-14 16:02:04.050399,1686772924.050399,2023-06-14 20:02:04.50,1686772924.050319,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-14 16:02:06.364496,1686772926.364495,2023-06-14 20:02:06.364,1686772926.364349,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-14 16:02:07.393039,1686772927.3930364,2023-06-14 20:02:07.392,1686772927.392913,300.0,mcity-main,SRM,71,71,0
2023-06-14 16:07:04.059995,1686773224.0599933,2023-06-14 20:07:04.59,1686773224.059848,300.0,mcity-main,SSM,290,NA,NA
2023-06-14 16:07:04.060026,1686773224.0600255,2023-06-14 20:07:04.59,1686773224.059903,300.0,mcity-main,MAP,300,NA,NA
2023-06-14 16:07:04.060039,1686773224.0600383,2023-06-14 20:07:04.59,1686773224.059937,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-14 16:07:07.195368,1686773227.1953676,2023-06-14 20:07:07.195,1686773227.195284,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-14 16:07:08.225066,1686773228.2250626,2023-06-14 20:07:08.224,1686773228.224936,300.0,mcity-main,SRM,72,72,0
2023-06-14 16:12:04.070021,1686773524.0700183,2023-06-14 20:12:04.69,1686773524.069889,300.0,mcity-main,SSM,285,NA,NA
2023-06-14 16:12:04.070053,1686773524.0700529,2023-06-14 20:12:04.69,1686773524.069944,300.0,mcity-main,MAP,300,NA,NA
2023-06-14 16:12:04.070066,1686773524.0700662,2023-06-14 20:12:04.69,1686773524.069978,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-14 16:12:09.070023,1686773529.0700223,2023-06-14 20:12:09.69,1686773529.069895,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-14 16:12:10.080959,1686773530.0809562,2023-06-14 20:12:10.80,1686773530.080814,300.0,mcity-main,SRM,71,71,0
2023-06-14 16:17:04.079939,1686773824.0799365,2023-06-14 20:17:04.79,1686773824.079811,300.0,mcity-main,SSM,290,NA,NA
2023-06-14 16:17:04.079969,1686773824.079969,2023-06-14 20:17:04.79,1686773824.079865,300.0,mcity-main,MAP,300,NA,NA
2023-06-14 16:17:04.079982,1686773824.0799823,2023-06-14 20:17:04.79,1686773824.0799,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-14 16:17:10.912999,1686773830.9129965,2023-06-14 20:17:10.912,1686773830.912878,300.0,mcity-main,SRM,71,71,0
2023-06-14 16:17:11.898214,1686773831.8982134,2023-06-14 20:17:11.898,1686773831.898077,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-14 16:22:04.090066,1686774124.0900633,2023-06-14 20:22:04.89,1686774124.089992,300.0,mcity-main,SSM,287,NA,NA
2023-06-14 16:22:04.090107,1686774124.0901053,2023-06-14 20:22:04.90,1686774124.090054,300.0,mcity-main,MAP,300,NA,NA
2023-06-14 16:22:04.090156,1686774124.0901554,2023-06-14 20:22:04.90,1686774124.090111,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-14 16:22:11.679649,1686774131.6796482,2023-06-14 20:22:11.679,1686774131.679521,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-14 16:22:12.705060,1686774132.7050574,2023-06-14 20:22:12.704,1686774132.704922,300.0,mcity-main,SRM,72,72,0
