log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,minuteOfYear,msOfMinute,msgCount,regionalID,intersectionID,priorityRequestType,basicVehicleRole,laneID,eTA_Minute,eTA_Second,eTA_Duration,vehicleID,latitude,longitude,elevation,heading,speed
2023-06-14 15:53:54.088601,1686772434.0886142,2023-06-14 19:53:54.88,1686772434.088364,39248,10000,90,0,2780,2,16,4,39248,14000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:53:58.144908,1686772438.1449134,2023-06-14 19:53:58.144,1686772438.144769,39248,14000,92,0,2780,2,16,4,39248,18000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:54:02.191095,1686772442.191102,2023-06-14 19:54:02.190,1686772442.190897,39248,18000,94,0,2780,2,16,4,39248,22000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:54:06.250283,1686772446.2502885,2023-06-14 19:54:06.250,1686772446.250114,39248,22000,96,0,2780,2,16,4,39248,26000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:54:10.294644,1686772450.2946498,2023-06-14 19:54:10.294,1686772450.29453,39248,26000,98,0,2780,2,16,4,39248,30000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:54:14.350789,1686772454.350795,2023-06-14 19:54:14.350,1686772454.350618,39248,30000,100,0,2780,2,16,4,39248,34000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:54:18.398925,1686772458.398931,2023-06-14 19:54:18.398,1686772458.398736,39248,35000,102,0,2780,2,16,4,39248,39000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:54:22.449909,1686772462.4499145,2023-06-14 19:54:22.449,1686772462.449687,39248,39000,104,0,2780,2,16,4,39248,43000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:54:26.498626,1686772466.4986386,2023-06-14 19:54:26.498,1686772466.498404,39248,43000,106,0,2780,2,16,4,39248,47000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:54:30.552341,1686772470.5523462,2023-06-14 19:54:30.552,1686772470.552169,39248,47000,108,0,2780,2,16,4,39248,51000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:54:34.603679,1686772474.6036854,2023-06-14 19:54:34.603,1686772474.6035,39248,51000,110,0,2780,2,16,4,39248,55000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:54:38.663864,1686772478.663871,2023-06-14 19:54:38.663,1686772478.663672,39248,55000,112,0,2780,2,16,4,39248,59000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:54:42.711314,1686772482.7113194,2023-06-14 19:54:42.711,1686772482.711134,39248,59000,114,0,2780,2,16,4,39249,1000,4000,939524096,42.3007081,-83.6985953,23.9,2.0,6.0,
2023-06-14 15:54:49.802224,1686772489.8022356,2023-06-14 19:54:49.801,1686772489.801957,39249,6000,116,0,2780,1,16,5,39249,15314,4000,939524096,42.3000426,-83.698569,23.9,350.0,9.0,
2023-06-14 15:54:53.860677,1686772493.8606846,2023-06-14 19:54:53.860,1686772493.860541,39249,10000,118,0,2780,2,16,4,39249,15446,4000,939524096,42.300349,-83.6985962,23.9,358.0,9.0,
2023-06-14 15:54:57.915074,1686772497.915084,2023-06-14 19:54:57.914,1686772497.914904,39249,14000,120,0,2780,2,16,4,39249,18000,4000,939524096,42.3006033,-83.6985991,23.9,1.0,3.0,
2023-06-14 15:55:01.962928,1686772501.9629369,2023-06-14 19:55:01.962,1686772501.962773,39249,18000,122,0,2780,2,16,4,39249,22000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:55:06.012024,1686772506.0120373,2023-06-14 19:55:06.11,1686772506.011804,39249,22000,124,0,2780,2,16,4,39249,26000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:55:10.069269,1686772510.0692809,2023-06-14 19:55:10.69,1686772510.069014,39249,26000,126,0,2780,2,16,4,39249,30000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:55:14.118986,1686772514.118999,2023-06-14 19:55:14.118,1686772514.118707,39249,30000,1,0,2780,2,16,4,39249,34000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:55:18.170540,1686772518.170553,2023-06-14 19:55:18.170,1686772518.170266,39249,34000,3,0,2780,2,16,4,39249,38000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:55:22.222460,1686772522.222472,2023-06-14 19:55:22.222,1686772522.222235,39249,38000,5,0,2780,2,16,4,39249,42000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:55:26.273661,1686772526.2736738,2023-06-14 19:55:26.273,1686772526.273418,39249,42000,7,0,2780,2,16,4,39249,46000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:55:30.325050,1686772530.3250628,2023-06-14 19:55:30.324,1686772530.324841,39249,46000,9,0,2780,2,16,4,39249,50000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:55:34.375892,1686772534.3759148,2023-06-14 19:55:34.375,1686772534.37557,39249,51000,11,0,2780,2,16,4,39249,55000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:55:38.428867,1686772538.4288805,2023-06-14 19:55:38.428,1686772538.428631,39249,55000,13,0,2780,2,16,4,39249,59000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:55:42.481018,1686772542.481031,2023-06-14 19:55:42.480,1686772542.480828,39249,59000,15,0,2780,2,16,4,39250,3000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:55:46.531398,1686772546.5314136,2023-06-14 19:55:46.531,1686772546.531189,39250,3000,17,0,2780,2,16,4,39250,7000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:55:50.579080,1686772550.5790913,2023-06-14 19:55:50.578,1686772550.57884,39250,7000,19,0,2780,2,16,4,39250,11000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:55:54.632338,1686772554.6323504,2023-06-14 19:55:54.632,1686772554.632094,39250,11000,21,0,2780,2,16,4,39250,15000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:56:00.704808,1686772560.704821,2023-06-14 19:56:00.704,1686772560.704527,39250,17000,24,0,2780,2,16,4,39250,21000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:56:04.760380,1686772564.7603922,2023-06-14 19:56:04.760,1686772564.760187,39250,21000,26,0,2780,2,16,4,39250,25000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:56:08.808115,1686772568.8081286,2023-06-14 19:56:08.807,1686772568.807937,39250,25000,28,0,2780,2,16,4,39250,27000,4000,939524096,42.3007081,-83.6985953,23.9,2.0,6.0,
2023-06-14 15:56:15.899470,1686772575.899484,2023-06-14 19:56:15.899,1686772575.899234,39250,32000,30,0,2780,1,16,5,39250,41314,4000,939524096,42.3000426,-83.698569,23.9,350.0,9.0,
2023-06-14 15:56:19.948021,1686772579.948031,2023-06-14 19:56:19.947,1686772579.947809,39250,36000,32,0,2780,2,16,4,39250,41446,4000,939524096,42.300349,-83.6985962,23.9,358.0,9.0,
2023-06-14 15:56:23.997711,1686772583.9977236,2023-06-14 19:56:23.997,1686772583.997459,39250,40000,34,0,2780,2,16,4,39250,44000,4000,939524096,42.3006033,-83.6985991,23.9,1.0,3.0,
2023-06-14 15:56:28.053331,1686772588.0533416,2023-06-14 19:56:28.53,1686772588.053076,39250,44000,36,0,2780,2,16,4,39250,48000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:56:32.107599,1686772592.1076112,2023-06-14 19:56:32.107,1686772592.107392,39250,48000,38,0,2780,2,16,4,39250,52000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:56:36.165615,1686772596.1656272,2023-06-14 19:56:36.165,1686772596.165382,39250,52000,40,0,2780,2,16,4,39250,56000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:56:40.216709,1686772600.216722,2023-06-14 19:56:40.216,1686772600.21651,39250,56000,42,0,2780,2,16,4,39251,0,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:56:44.272705,1686772604.2727168,2023-06-14 19:56:44.272,1686772604.272508,39251,0,44,0,2780,2,16,4,39251,4000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:56:48.330572,1686772608.330584,2023-06-14 19:56:48.330,1686772608.330333,39251,4000,46,0,2780,2,16,4,39251,8000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:56:52.381418,1686772612.3814313,2023-06-14 19:56:52.381,1686772612.381174,39251,9000,48,0,2780,2,16,4,39251,13000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:56:56.432617,1686772616.4326303,2023-06-14 19:56:56.432,1686772616.432317,39251,13000,50,0,2780,2,16,4,39251,17000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:57:00.479963,1686772620.4799948,2023-06-14 19:57:00.479,1686772620.479736,39251,17000,52,0,2780,2,16,4,39251,21000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:57:04.530324,1686772624.5303373,2023-06-14 19:57:04.530,1686772624.530083,39251,21000,54,0,2780,2,16,4,39251,25000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:57:08.580957,1686772628.5809681,2023-06-14 19:57:08.580,1686772628.580772,39251,25000,56,0,2780,2,16,4,39251,29000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:57:12.633370,1686772632.6333842,2023-06-14 19:57:12.633,1686772632.633097,39251,29000,58,0,2780,2,16,4,39251,33000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:57:16.683930,1686772636.6839354,2023-06-14 19:57:16.683,1686772636.683731,39251,33000,60,0,2780,2,16,4,39251,37000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:57:20.739031,1686772640.7390387,2023-06-14 19:57:20.738,1686772640.738831,39251,37000,62,0,2780,2,16,4,39251,41000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:57:24.789317,1686772644.7893229,2023-06-14 19:57:24.789,1686772644.789142,39251,41000,64,0,2780,2,16,4,39251,45000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:57:28.833178,1686772648.8331974,2023-06-14 19:57:28.833,1686772648.833043,39251,45000,66,0,2780,2,16,4,39251,49000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:57:32.886795,1686772652.886801,2023-06-14 19:57:32.886,1686772652.886612,39251,49000,68,0,2780,2,16,4,39251,53000,4000,939524096,42.3006312,-83.6985982,23.9,1.0,2.0,
2023-06-14 15:57:36.227921,1686772656.2279272,2023-06-14 19:57:36.227,1686772656.227748,39251,52000,70,0,2780,3,16,1,39251,54000,4000,939524096,42.3007965,-83.6985924,23.9,1.0,8.0,
2023-06-14 15:57:44.023556,1686772664.023562,2023-06-14 19:57:44.23,1686772664.023335,39252,0,72,0,2780,1,16,4,39252,7336,4000,939524096,42.3001962,-83.6985865,23.9,359.0,9.0,
2023-06-14 15:57:48.076795,1686772668.0768313,2023-06-14 19:57:48.76,1686772668.076512,39252,4000,74,0,2780,2,16,4,39252,8005,4000,939524096,42.300502,-83.6986019,23.9,0.0,8.0,
2023-06-14 15:57:52.128972,1686772672.1289785,2023-06-14 19:57:52.128,1686772672.128737,39252,8000,76,0,2780,2,16,4,39252,12000,4000,939524096,42.3006231,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:57:56.177579,1686772676.1775873,2023-06-14 19:57:56.177,1686772676.17742,39252,12000,78,0,2780,2,16,4,39252,16000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:58:00.233781,1686772680.2337885,2023-06-14 19:58:00.233,1686772680.233578,39252,16000,80,0,2780,2,16,4,39252,20000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:58:04.283469,1686772684.2834814,2023-06-14 19:58:04.283,1686772684.283294,39252,20000,82,0,2780,2,16,4,39252,24000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:58:08.335994,1686772688.3360114,2023-06-14 19:58:08.335,1686772688.335735,39252,24000,84,0,2780,2,16,4,39252,28000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:58:12.383393,1686772692.3833988,2023-06-14 19:58:12.383,1686772692.383248,39252,29000,86,0,2780,2,16,4,39252,33000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:58:16.436366,1686772696.4363775,2023-06-14 19:58:16.436,1686772696.436109,39252,33000,88,0,2780,2,16,4,39252,37000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:58:20.482882,1686772700.4828908,2023-06-14 19:58:20.482,1686772700.482645,39252,37000,90,0,2780,2,16,4,39252,41000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:58:24.535843,1686772704.5358553,2023-06-14 19:58:24.535,1686772704.535632,39252,41000,92,0,2780,2,16,4,39252,45000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:58:28.581829,1686772708.5818403,2023-06-14 19:58:28.581,1686772708.581552,39252,45000,94,0,2780,2,16,4,39252,49000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:58:32.640736,1686772712.6407418,2023-06-14 19:58:32.640,1686772712.640532,39252,49000,96,0,2780,2,16,4,39252,53000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:58:36.692562,1686772716.6925688,2023-06-14 19:58:36.692,1686772716.692379,39252,53000,98,0,2780,2,16,4,39252,57000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:58:40.754196,1686772720.7542014,2023-06-14 19:58:40.754,1686772720.75403,39252,57000,100,0,2780,2,16,4,39253,1000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:58:44.798956,1686772724.7989616,2023-06-14 19:58:44.798,1686772724.79874,39253,1000,102,0,2780,2,16,4,39253,5000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:58:48.854227,1686772728.8542342,2023-06-14 19:58:48.854,1686772728.854026,39253,5000,104,0,2780,2,16,4,39253,9000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:58:52.903428,1686772732.9034336,2023-06-14 19:58:52.903,1686772732.903246,39253,9000,106,0,2780,2,16,4,39253,13000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:58:56.956601,1686772736.9566073,2023-06-14 19:58:56.956,1686772736.956411,39253,13000,108,0,2780,2,16,4,39253,17000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:59:01.006001,1686772741.0060637,2023-06-14 19:59:01.5,1686772741.005658,39253,17000,110,0,2780,2,16,4,39253,19000,4000,939524096,42.3007081,-83.6985953,23.9,2.0,6.0,
2023-06-14 15:59:10.120439,1686772750.1204486,2023-06-14 19:59:10.120,1686772750.120218,39253,26000,112,0,2780,2,16,4,39253,33336,4000,939524096,42.3001962,-83.6985865,23.9,359.0,9.0,
2023-06-14 15:59:14.172737,1686772754.1727474,2023-06-14 19:59:14.172,1686772754.172572,39253,30000,114,0,2780,2,16,4,39253,34005,4000,939524096,42.300502,-83.6986019,23.9,0.0,8.0,
2023-06-14 15:59:18.222412,1686772758.2224216,2023-06-14 19:59:18.222,1686772758.222176,39253,34000,116,0,2780,2,16,4,39253,38000,4000,939524096,42.3006231,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:59:22.273582,1686772762.273588,2023-06-14 19:59:22.273,1686772762.273411,39253,38000,118,0,2780,2,16,4,39253,42000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:59:26.326133,1686772766.326146,2023-06-14 19:59:26.325,1686772766.325884,39253,42000,120,0,2780,2,16,4,39253,46000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:59:30.376342,1686772770.3763475,2023-06-14 19:59:30.376,1686772770.37613,39253,47000,122,0,2780,2,16,4,39253,51000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:59:34.424640,1686772774.4246469,2023-06-14 19:59:34.424,1686772774.424451,39253,51000,124,0,2780,2,16,4,39253,55000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:59:38.475569,1686772778.4755902,2023-06-14 19:59:38.474,1686772778.474972,39253,55000,126,0,2780,2,16,4,39253,59000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:59:42.524259,1686772782.5242658,2023-06-14 19:59:42.524,1686772782.524063,39253,59000,1,0,2780,2,16,4,39254,3000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:59:46.573231,1686772786.573237,2023-06-14 19:59:46.573,1686772786.57306,39254,3000,3,0,2780,2,16,4,39254,7000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:59:50.624079,1686772790.6240897,2023-06-14 19:59:50.623,1686772790.623863,39254,7000,5,0,2780,2,16,4,39254,11000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:59:54.674541,1686772794.674547,2023-06-14 19:59:54.674,1686772794.674342,39254,11000,7,0,2780,2,16,4,39254,15000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 15:59:58.731276,1686772798.7312856,2023-06-14 19:59:58.731,1686772798.731079,39254,15000,9,0,2780,2,16,4,39254,19000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 16:00:02.782816,1686772802.7828221,2023-06-14 20:00:02.782,1686772802.78258,39254,19000,11,0,2780,2,16,4,39254,23000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 16:00:06.835986,1686772806.8359923,2023-06-14 20:00:06.835,1686772806.835799,39254,23000,13,0,2780,2,16,4,39254,27000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 16:00:10.885890,1686772810.8859012,2023-06-14 20:00:10.885,1686772810.885745,39254,27000,15,0,2780,2,16,4,39254,31000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 16:00:14.943290,1686772814.9432955,2023-06-14 20:00:14.943,1686772814.943095,39254,31000,17,0,2780,2,16,4,39254,35000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 16:00:18.995840,1686772818.995846,2023-06-14 20:00:18.995,1686772818.995614,39254,35000,19,0,2780,2,16,4,39254,39000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 16:00:23.047501,1686772823.0475059,2023-06-14 20:00:23.47,1686772823.04735,39254,39000,21,0,2780,2,16,4,39254,43000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 16:00:27.097233,1686772827.0972385,2023-06-14 20:00:27.97,1686772827.097054,39254,43000,23,0,2780,2,16,4,39254,45000,4000,939524096,42.3007081,-83.6985953,23.9,2.0,6.0,
2023-06-14 16:00:34.185548,1686772834.1855545,2023-06-14 20:00:34.185,1686772834.185341,39254,50000,25,0,2780,1,16,5,39254,59314,4000,939524096,42.3000426,-83.698569,23.9,350.0,9.0,
2023-06-14 16:00:38.238382,1686772838.2383897,2023-06-14 20:00:38.238,1686772838.238195,39254,54000,27,0,2780,2,16,4,39254,59446,4000,939524096,42.300349,-83.6985962,23.9,358.0,9.0,
2023-06-14 16:00:42.287772,1686772842.2877827,2023-06-14 20:00:42.287,1686772842.287575,39254,58000,29,0,2780,2,16,4,39255,2000,4000,939524096,42.3006033,-83.6985991,23.9,1.0,3.0,
2023-06-14 16:00:46.351455,1686772846.3514607,2023-06-14 20:00:46.351,1686772846.351277,39255,2000,31,0,2780,2,16,4,39255,6000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 16:00:50.399321,1686772850.3993313,2023-06-14 20:00:50.399,1686772850.399114,39255,7000,33,0,2780,2,16,4,39255,11000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 16:00:54.451837,1686772854.4518425,2023-06-14 20:00:54.451,1686772854.451623,39255,11000,35,0,2780,2,16,4,39255,15000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 16:00:58.496212,1686772858.496217,2023-06-14 20:00:58.496,1686772858.496031,39255,15000,37,0,2780,2,16,4,39255,19000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 16:01:02.545678,1686772862.5456865,2023-06-14 20:01:02.545,1686772862.545513,39255,19000,39,0,2780,2,16,4,39255,23000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 16:01:06.599966,1686772866.599971,2023-06-14 20:01:06.599,1686772866.599777,39255,23000,41,0,2780,2,16,4,39255,27000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
