log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,minuteOfYear,msOfMinute,msgCount,regionalID,intersectionID,priorityRequestType,basicVehicleRole,laneID,eTA_Minute,eTA_Second,eTA_Duration,vehicleID,latitude,longitude,elevation,heading,speed
2023-05-10 11:18:19.353089,1683731899.3530936,2023-05-10 15:18:19.352,1683731899.352889,47590,48000,37,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:18:23.404413,1683731903.404425,2023-05-10 15:18:23.404,1683731903.404189,47590,53000,39,0,2780,2,16,4,0,4,4,939524096,42.3006312,-83.6985982,23.9,1.0,2.0,
2023-05-10 11:18:26.746850,1683731906.7468605,2023-05-10 15:18:26.746,1683731906.746541,47590,56000,41,0,2780,3,16,1,0,2,4,939524096,42.3007965,-83.6985924,23.9,1.0,8.0,
2023-05-10 11:18:34.547399,1683731914.5474112,2023-05-10 15:18:34.547,1683731914.547142,47591,4000,43,0,2780,1,16,4,0,7,4,939524096,42.3001962,-83.6985865,23.9,359.0,9.0,
2023-05-10 11:18:38.609053,1683731918.6090608,2023-05-10 15:18:38.608,1683731918.608831,47591,8000,45,0,2780,2,16,4,0,4,4,939524096,42.300502,-83.6986019,23.9,0.0,8.0,
2023-05-10 11:18:42.670965,1683731922.670989,2023-05-10 15:18:42.670,1683731922.670569,47591,12000,47,0,2780,2,16,4,0,4,4,939524096,42.3006231,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:18:46.721606,1683731926.7216158,2023-05-10 15:18:46.721,1683731926.72136,47591,16000,49,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:18:50.787277,1683731930.7872849,2023-05-10 15:18:50.787,1683731930.787074,47591,20000,51,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:18:54.833306,1683731934.8333163,2023-05-10 15:18:54.833,1683731934.833072,47591,24000,53,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:18:58.885477,1683731938.8854837,2023-05-10 15:18:58.885,1683731938.885246,47591,28000,55,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:19:02.936652,1683731942.9366608,2023-05-10 15:19:02.936,1683731942.936519,47591,32000,57,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:19:06.986982,1683731946.98699,2023-05-10 15:19:06.986,1683731946.986813,47591,36000,59,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:19:11.041653,1683731951.0416617,2023-05-10 15:19:11.41,1683731951.041451,47591,40000,61,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:19:15.093437,1683731955.0934458,2023-05-10 15:19:15.93,1683731955.093304,47591,44000,63,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:19:19.145035,1683731959.1450436,2023-05-10 15:19:19.144,1683731959.144851,47591,48000,65,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:19:23.194378,1683731963.1943872,2023-05-10 15:19:23.194,1683731963.194241,47591,52000,67,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:19:27.248215,1683731967.248225,2023-05-10 15:19:27.248,1683731967.248018,47591,56000,69,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:19:31.307553,1683731971.30756,2023-05-10 15:19:31.307,1683731971.307369,47592,0,71,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:19:35.366181,1683731975.3661873,2023-05-10 15:19:35.366,1683731975.366047,47592,4000,73,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:19:39.416395,1683731979.4164124,2023-05-10 15:19:39.415,1683731979.415962,47592,9000,75,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:19:43.466209,1683731983.4662154,2023-05-10 15:19:43.466,1683731983.466076,47592,13000,77,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:19:47.522250,1683731987.522269,2023-05-10 15:19:47.521,1683731987.521962,47592,17000,79,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:19:51.570227,1683731991.570238,2023-05-10 15:19:51.570,1683731991.570089,47592,21000,81,0,2780,2,16,4,0,1,4,939524096,42.3007081,-83.6985953,23.9,2.0,6.0,
2023-05-10 11:19:58.660713,1683731998.6607187,2023-05-10 15:19:58.660,1683731998.660548,47592,28000,83,0,2780,1,16,5,0,9,4,939524096,42.3000426,-83.698569,23.9,350.0,9.0,
2023-05-10 11:20:02.709912,1683732002.7099245,2023-05-10 15:20:02.709,1683732002.709682,47592,32000,85,0,2780,2,16,4,0,5,4,939524096,42.300349,-83.6985962,23.9,358.0,9.0,
2023-05-10 11:20:06.767348,1683732006.7673564,2023-05-10 15:20:06.767,1683732006.767092,47592,36000,87,0,2780,2,16,4,0,4,4,939524096,42.3006033,-83.6985991,23.9,1.0,3.0,
2023-05-10 11:20:10.814818,1683732010.814838,2023-05-10 15:20:10.814,1683732010.814571,47592,40000,89,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:20:14.868116,1683732014.868123,2023-05-10 15:20:14.867,1683732014.8679,47592,44000,91,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:20:18.914542,1683732018.914551,2023-05-10 15:20:18.914,1683732018.914339,47592,48000,93,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:20:22.969958,1683732022.96997,2023-05-10 15:20:22.969,1683732022.969673,47592,52000,95,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:20:27.021679,1683732027.0217037,2023-05-10 15:20:27.21,1683732027.021488,47592,56000,97,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:20:31.074536,1683732031.07456,2023-05-10 15:20:31.74,1683732031.074417,47593,0,99,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:20:35.125321,1683732035.125332,2023-05-10 15:20:35.125,1683732035.125033,47593,4000,101,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:20:39.175040,1683732039.1750472,2023-05-10 15:20:39.174,1683732039.174892,47593,8000,103,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:20:43.213854,1683732043.2138653,2023-05-10 15:20:43.213,1683732043.213629,47593,12000,105,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:20:47.274127,1683732047.2741592,2023-05-10 15:20:47.273,1683732047.273779,47593,16000,107,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:20:51.318764,1683732051.3187735,2023-05-10 15:20:51.318,1683732051.318538,47593,20000,109,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:20:55.378437,1683732055.3784459,2023-05-10 15:20:55.378,1683732055.378286,47593,25000,111,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:20:59.430457,1683732059.4304686,2023-05-10 15:20:59.430,1683732059.430193,47593,29000,113,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:21:03.482042,1683732063.4820497,2023-05-10 15:21:03.481,1683732063.481868,47593,33000,115,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:21:07.530304,1683732067.5303135,2023-05-10 15:21:07.530,1683732067.530096,47593,37000,117,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:21:11.586634,1683732071.586642,2023-05-10 15:21:11.586,1683732071.586461,47593,41000,119,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:21:15.635495,1683732075.6355042,2023-05-10 15:21:15.635,1683732075.635277,47593,45000,121,0,2780,2,16,4,0,4,4,939524096,42.3006312,-83.6985982,23.9,1.0,2.0,
2023-05-10 11:21:18.988580,1683732078.9885962,2023-05-10 15:21:18.988,1683732078.988421,47593,48000,123,0,2780,3,16,1,0,2,4,939524096,42.3007965,-83.6985924,23.9,1.0,8.0,
2023-05-10 11:21:26.795429,1683732086.7954373,2023-05-10 15:21:26.795,1683732086.795196,47593,56000,125,0,2780,1,16,4,0,7,4,939524096,42.3001962,-83.6985865,23.9,359.0,9.0,
2023-05-10 11:21:30.841183,1683732090.841191,2023-05-10 15:21:30.840,1683732090.840915,47594,0,127,0,2780,2,16,4,0,4,4,939524096,42.300502,-83.6986019,23.9,0.0,8.0,
2023-05-10 11:21:34.896023,1683732094.8960307,2023-05-10 15:21:34.895,1683732094.895801,47594,4000,2,0,2780,2,16,4,0,4,4,939524096,42.3006231,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:21:38.945133,1683732098.9451473,2023-05-10 15:21:38.944,1683732098.944758,47594,8000,4,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:21:43.001891,1683732103.0018992,2023-05-10 15:21:43.1,1683732103.001682,47594,12000,6,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:21:47.056461,1683732107.056466,2023-05-10 15:21:47.56,1683732107.056323,47594,16000,8,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:21:51.107845,1683732111.1078563,2023-05-10 15:21:51.107,1683732111.10757,47594,20000,10,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:21:55.157574,1683732115.1575792,2023-05-10 15:21:55.157,1683732115.157336,47594,24000,12,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:21:59.200941,1683732119.200951,2023-05-10 15:21:59.200,1683732119.200685,47594,28000,14,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:22:03.254214,1683732123.254216,2023-05-10 15:22:03.254,1683732123.254106,47594,32000,16,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:22:07.309208,1683732127.3092172,2023-05-10 15:22:07.308,1683732127.308976,47594,36000,18,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:22:11.357747,1683732131.357752,2023-05-10 15:22:11.357,1683732131.357546,47594,40000,20,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:22:15.416340,1683732135.4163482,2023-05-10 15:22:15.416,1683732135.416187,47594,45000,22,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:22:19.470212,1683732139.4702177,2023-05-10 15:22:19.469,1683732139.46998,47594,49000,24,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:22:23.520812,1683732143.5208206,2023-05-10 15:22:23.520,1683732143.520616,47594,53000,26,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:22:27.570123,1683732147.5701296,2023-05-10 15:22:27.569,1683732147.569937,47594,57000,28,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:22:31.613534,1683732151.6135447,2023-05-10 15:22:31.613,1683732151.613274,47595,1000,30,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:22:35.673094,1683732155.6731045,2023-05-10 15:22:35.672,1683732155.672864,47595,5000,32,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:22:39.722305,1683732159.7223127,2023-05-10 15:22:39.722,1683732159.722103,47595,9000,34,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:22:43.782447,1683732163.7824547,2023-05-10 15:22:43.782,1683732163.782268,47595,13000,36,0,2780,2,16,4,0,1,4,939524096,42.3007081,-83.6985953,23.9,2.0,6.0,
2023-05-10 11:22:50.864710,1683732170.8647177,2023-05-10 15:22:50.864,1683732170.864594,47595,20000,38,0,2780,1,16,5,0,9,4,939524096,42.3000426,-83.698569,23.9,350.0,9.0,
2023-05-10 11:22:54.911389,1683732174.9114068,2023-05-10 15:22:54.911,1683732174.911093,47595,24000,40,0,2780,2,16,4,0,5,4,939524096,42.300349,-83.6985962,23.9,358.0,9.0,
2023-05-10 11:22:58.962540,1683732178.9625454,2023-05-10 15:22:58.962,1683732178.962344,47595,28000,42,0,2780,2,16,4,0,4,4,939524096,42.3006033,-83.6985991,23.9,1.0,3.0,
2023-05-10 11:23:03.016552,1683732183.0165603,2023-05-10 15:23:03.16,1683732183.016345,47595,32000,44,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:23:07.080535,1683732187.0805702,2023-05-10 15:23:07.80,1683732187.080026,47595,36000,46,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:23:11.118395,1683732191.1184034,2023-05-10 15:23:11.118,1683732191.118201,47595,40000,48,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:23:15.168626,1683732195.168634,2023-05-10 15:23:15.168,1683732195.168437,47595,44000,50,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:23:19.211000,1683732199.2110083,2023-05-10 15:23:19.210,1683732199.210716,47595,48000,52,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:23:23.270920,1683732203.2709258,2023-05-10 15:23:23.270,1683732203.270771,47595,52000,54,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:23:27.317504,1683732207.3175125,2023-05-10 15:23:27.317,1683732207.317287,47595,56000,56,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:23:31.372299,1683732211.372305,2023-05-10 15:23:31.372,1683732211.372186,47596,1000,58,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:23:35.427327,1683732215.4273372,2023-05-10 15:23:35.427,1683732215.427107,47596,5000,60,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:23:39.486302,1683732219.4863138,2023-05-10 15:23:39.486,1683732219.486067,47596,9000,62,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:23:43.528734,1683732223.528746,2023-05-10 15:23:43.528,1683732223.528554,47596,13000,64,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:23:47.584287,1683732227.5842943,2023-05-10 15:23:47.584,1683732227.584072,47596,17000,66,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:23:51.638241,1683732231.6382532,2023-05-10 15:23:51.637,1683732231.638,47596,21000,68,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:23:55.694579,1683732235.6945872,2023-05-10 15:23:55.694,1683732235.694353,47596,25000,70,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:23:59.746078,1683732239.746086,2023-05-10 15:23:59.745,1683732239.745852,47596,29000,72,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:24:03.799734,1683732243.7997453,2023-05-10 15:24:03.799,1683732243.799549,47596,33000,74,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:24:07.849404,1683732247.8494134,2023-05-10 15:24:07.849,1683732247.849182,47596,37000,76,0,2780,2,16,4,0,4,4,939524096,42.3006312,-83.6985982,23.9,1.0,2.0,
2023-05-10 11:24:11.202438,1683732251.2024467,2023-05-10 15:24:11.202,1683732251.202274,47596,40000,78,0,2780,3,16,1,0,2,4,939524096,42.3007965,-83.6985924,23.9,1.0,8.0,
2023-05-10 11:24:18.992232,1683732258.9922383,2023-05-10 15:24:18.992,1683732258.992008,47596,48000,80,0,2780,1,16,4,0,7,4,939524096,42.3001962,-83.6985865,23.9,359.0,9.0,
2023-05-10 11:24:23.043358,1683732263.043369,2023-05-10 15:24:23.43,1683732263.043112,47596,52000,82,0,2780,2,16,4,0,4,4,939524096,42.300502,-83.6986019,23.9,0.0,8.0,
2023-05-10 11:24:27.096739,1683732267.096752,2023-05-10 15:24:27.96,1683732267.096566,47596,56000,84,0,2780,2,16,4,0,4,4,939524096,42.3006231,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:24:31.143816,1683732271.1438272,2023-05-10 15:24:31.143,1683732271.143634,47597,0,86,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:24:35.198391,1683732275.1984003,2023-05-10 15:24:35.198,1683732275.198155,47597,4000,88,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:24:39.243717,1683732279.2437387,2023-05-10 15:24:39.243,1683732279.243437,47597,8000,90,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:24:43.299347,1683732283.2993584,2023-05-10 15:24:43.299,1683732283.299064,47597,12000,92,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:24:47.349608,1683732287.3496199,2023-05-10 15:24:47.349,1683732287.349447,47597,16000,94,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:24:51.403426,1683732291.403436,2023-05-10 15:24:51.403,1683732291.403194,47597,21000,96,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:24:55.457152,1683732295.4571576,2023-05-10 15:24:55.456,1683732295.456979,47597,25000,98,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:24:59.507600,1683732299.5076098,2023-05-10 15:24:59.507,1683732299.507385,47597,29000,100,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:25:03.572473,1683732303.5724788,2023-05-10 15:25:03.572,1683732303.572231,47597,33000,102,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:25:07.624193,1683732307.6242023,2023-05-10 15:25:07.623,1683732307.623979,47597,37000,104,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:25:11.689391,1683732311.6894007,2023-05-10 15:25:11.689,1683732311.689232,47597,41000,106,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:25:15.738160,1683732315.73817,2023-05-10 15:25:15.737,1683732315.737956,47597,45000,108,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:25:19.793100,1683732319.7931118,2023-05-10 15:25:19.792,1683732319.79285,47597,49000,110,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:25:23.842230,1683732323.8422437,2023-05-10 15:25:23.842,1683732323.842063,47597,53000,112,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:25:27.899763,1683732327.899795,2023-05-10 15:25:27.899,1683732327.899495,47597,57000,114,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:25:31.938854,1683732331.9388697,2023-05-10 15:25:31.938,1683732331.938574,47598,1000,116,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:25:35.993084,1683732335.9930937,2023-05-10 15:25:35.992,1683732335.992853,47598,5000,118,0,2780,2,16,4,0,1,4,939524096,42.3007081,-83.6985953,23.9,2.0,6.0,
2023-05-10 11:25:45.109285,1683732345.1093016,2023-05-10 15:25:45.109,1683732345.109015,47598,14000,120,0,2780,2,16,4,0,7,4,939524096,42.3001962,-83.6985865,23.9,359.0,9.0,
2023-05-10 11:25:49.161428,1683732349.1614358,2023-05-10 15:25:49.161,1683732349.161289,47598,18000,122,0,2780,2,16,4,0,4,4,939524096,42.300502,-83.6986019,23.9,0.0,8.0,
2023-05-10 11:25:53.208472,1683732353.2084827,2023-05-10 15:25:53.208,1683732353.208226,47598,22000,124,0,2780,2,16,4,0,4,4,939524096,42.3006231,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:25:57.256614,1683732357.2566254,2023-05-10 15:25:57.256,1683732357.256421,47598,26000,126,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:26:01.306762,1683732361.3067696,2023-05-10 15:26:01.306,1683732361.306624,47598,30000,1,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:26:05.374573,1683732365.374579,2023-05-10 15:26:05.374,1683732365.374411,47598,34000,3,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:26:09.416373,1683732369.4163802,2023-05-10 15:26:09.416,1683732369.416238,47598,39000,5,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:26:13.468791,1683732373.4687963,2023-05-10 15:26:13.468,1683732373.468675,47598,43000,7,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:26:17.523209,1683732377.5232217,2023-05-10 15:26:17.523,1683732377.523043,47598,47000,9,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 11:26:21.576902,1683732381.5769083,2023-05-10 15:26:21.576,1683732381.576784,47598,51000,11,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
