log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,minuteOfYear,msOfMinute,sequenceNumber,updateCount,regionalID,noOfRequest,intersectionID,r1_vehicleID,r1_msgCount,r1_basicVehicleRole,r1_inBoundLaneID,r1_ETA_Minute,r1_ETA_Second,r1_ETA_Duration,r1_priorityRequestStatus,r2_vehicleID,r2_msgCount,r2_basicVehicleRole,r2_inBoundLaneID,r2_ETA_Minute,r2_ETA_Second,r2_ETA_Duration,r2_priorityRequestStatus,r3_vehicleID,r3_msgCount,r3_basicVehicleRole,r3_inBoundLaneID,r3_ETA_Minute,r3_ETA_Second,r3_ETA_Duration,r3_priorityRequestStatus,r4_vehicleID,r4_msgCount,r4_basicVehicleRole,r4_inBoundLaneID,r4_ETA_Minute,r4_ETA_Second,r4_ETA_Duration,r4_priorityRequestStatus,r5_vehicleID,r5_msgCount,r5_basicVehicleRole,r5_inBoundLaneID,r5_ETA_Minute,r5_ETA_Second,r5_ETA_Duration,r5_priorityRequestStatus
2023-05-10 13:26:29.153177,1683739589.1531825,2023-05-10 17:26:29.152,1683739589.152943,186806,29000,1,1,0,1,2780,939524096,117,16,5,186806,30000,4,4
2023-05-10 13:26:30.167085,1683739590.1670911,2023-05-10 17:26:30.166,1683739590.166938,186806,30000,2,1,0,1,2780,939524096,117,16,5,186806,31000,4,4
2023-05-10 13:26:31.191149,1683739591.191157,2023-05-10 17:26:31.190,1683739591.190942,186806,31000,3,1,0,1,2780,939524096,117,16,5,186806,32000,4,4
2023-05-10 13:26:32.215219,1683739592.2152307,2023-05-10 17:26:32.214,1683739592.214955,186806,32000,4,1,0,1,2780,939524096,117,16,5,186806,33000,4,4
2023-05-10 13:26:33.197450,1683739593.1974554,2023-05-10 17:26:33.197,1683739593.197299,186806,33000,5,2,0,1,2780,939524096,119,16,4,186806,34000,4,4
2023-05-10 13:26:34.199165,1683739594.199173,2023-05-10 17:26:34.198,1683739594.198858,186806,34000,6,2,0,1,2780,939524096,119,16,4,186806,35000,4,4
2023-05-10 13:26:35.223031,1683739595.2235022,2023-05-10 17:26:35.222,1683739595.222843,186806,35000,7,2,0,1,2780,939524096,119,16,4,186806,36000,4,4
2023-05-10 13:26:36.247096,1683739596.247105,2023-05-10 17:26:36.246,1683739596.246832,186806,36000,8,2,0,1,2780,939524096,119,16,4,186806,37000,4,4
2023-05-10 13:26:37.250648,1683739597.2506542,2023-05-10 17:26:37.250,1683739597.25043,186806,37000,9,3,0,1,2780,939524096,121,16,4,186806,38000,4,4
2023-05-10 13:26:38.263127,1683739598.263136,2023-05-10 17:26:38.262,1683739598.262916,186806,38000,10,3,0,1,2780,939524096,121,16,4,186806,39000,4,4
2023-05-10 13:26:39.287132,1683739599.287142,2023-05-10 17:26:39.286,1683739599.28683,186806,39000,11,3,0,1,2780,939524096,121,16,4,186806,40000,4,4
2023-05-10 13:26:40.311126,1683739600.3111367,2023-05-10 17:26:40.310,1683739600.310851,186806,40000,12,3,0,1,2780,939524096,121,16,4,186806,41000,4,4
2023-05-10 13:26:41.307309,1683739601.3073144,2023-05-10 17:26:41.307,1683739601.307036,186806,41000,13,4,0,1,2780,939524096,123,16,4,186806,42000,4,4
2023-05-10 13:26:42.327245,1683739602.3272574,2023-05-10 17:26:42.326,1683739602.326937,186806,42000,14,4,0,1,2780,939524096,123,16,4,186806,43000,4,4
2023-05-10 13:26:43.351207,1683739603.3512187,2023-05-10 17:26:43.350,1683739603.350937,186806,43000,15,4,0,1,2780,939524096,123,16,4,186806,44000,4,4
2023-05-10 13:26:44.375039,1683739604.3750439,2023-05-10 17:26:44.374,1683739604.374848,186806,44000,16,4,0,1,2780,939524096,123,16,4,186806,45000,4,4
2023-05-10 13:26:45.351716,1683739605.3517213,2023-05-10 17:26:45.351,1683739605.351537,186806,45000,17,5,0,1,2780,939524096,125,16,4,186806,46000,4,4
2023-05-10 13:26:46.359157,1683739606.359166,2023-05-10 17:26:46.358,1683739606.358922,186806,46000,18,5,0,1,2780,939524096,125,16,4,186806,47000,4,4
2023-05-10 13:26:47.383082,1683739607.3830888,2023-05-10 17:26:47.382,1683739607.382869,186806,47000,19,5,0,1,2780,939524096,125,16,4,186806,48000,4,4
2023-05-10 13:26:48.407017,1683739608.4070263,2023-05-10 17:26:48.406,1683739608.40682,186806,48000,20,5,0,1,2780,939524096,125,16,4,186806,49000,4,4
2023-05-10 13:26:49.406261,1683739609.4062722,2023-05-10 17:26:49.406,1683739609.40603,186806,49000,21,6,0,1,2780,939524096,127,16,4,186806,50000,4,4
2023-05-10 13:26:50.423136,1683739610.423145,2023-05-10 17:26:50.422,1683739610.422924,186806,50000,22,6,0,1,2780,939524096,127,16,4,186806,51000,4,4
2023-05-10 13:26:51.447059,1683739611.4470677,2023-05-10 17:26:51.446,1683739611.446822,186806,51000,23,6,0,1,2780,939524096,127,16,4,186806,52000,4,4
2023-05-10 13:26:52.471138,1683739612.4711435,2023-05-10 17:26:52.470,1683739612.470926,186806,52000,24,6,0,1,2780,939524096,127,16,4,186806,53000,4,4
2023-05-10 13:26:53.459513,1683739613.459519,2023-05-10 17:26:53.459,1683739613.459312,186806,53000,25,7,0,1,2780,939524096,2,16,4,186806,54000,4,4
