log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,interval_sec,msg_source,msg_type,msg_count,msg_served,msg_rejected
2023-05-10 13:31:24.071107,1683739884.071105,2023-05-10 17:31:24.70,1683739884.070904,300.0,mcity-main,SSM,280,NA,NA
2023-05-10 13:31:24.071141,1683739884.0711405,2023-05-10 17:31:24.71,1683739884.071024,300.0,mcity-main,MAP,299,NA,NA
2023-05-10 13:31:24.071154,1683739884.071154,2023-05-10 17:31:24.71,1683739884.071059,300.0,mcity-main,SPaT,2998,NA,NA
2023-05-10 13:31:24.951353,1683739884.9513447,2023-05-10 17:31:24.950,1683739884.950964,300.0,mcity-main,SRM,71,71,0
2023-05-10 13:31:25.935031,1683739885.9350305,2023-05-10 17:31:25.934,1683739885.934898,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-05-10 13:36:24.075673,1683740184.0756705,2023-05-10 17:36:24.75,1683740184.075547,300.0,mcity-main,SSM,290,NA,NA
2023-05-10 13:36:24.075707,1683740184.075707,2023-05-10 17:36:24.75,1683740184.075606,300.0,mcity-main,MAP,300,NA,NA
2023-05-10 13:36:24.075721,1683740184.075721,2023-05-10 17:36:24.75,1683740184.075642,300.0,mcity-main,SPaT,3000,NA,NA
2023-05-10 13:36:25.751080,1683740185.7510753,2023-05-10 17:36:25.750,1683740185.750911,300.0,mcity-main,SRM,72,72,0
2023-05-10 13:36:31.838765,1683740191.838764,2023-05-10 17:36:31.838,1683740191.838596,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-05-10 13:41:24.080043,1683740484.0800405,2023-05-10 17:41:24.79,1683740484.079902,300.0,mcity-main,SSM,284,NA,NA
2023-05-10 13:41:24.080078,1683740484.0800772,2023-05-10 17:41:24.79,1683740484.079957,300.0,mcity-main,MAP,300,NA,NA
2023-05-10 13:41:24.080091,1683740484.0800903,2023-05-10 17:41:24.79,1683740484.079991,300.0,mcity-main,SPaT,3000,NA,NA
2023-05-10 13:41:26.615080,1683740486.6150732,2023-05-10 17:41:26.614,1683740486.614868,300.0,mcity-main,SRM,71,71,0
2023-05-10 13:41:32.682899,1683740492.6828976,2023-05-10 17:41:32.675,1683740492.675133,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-05-10 13:46:24.084649,1683740784.0846465,2023-05-10 17:46:24.84,1683740784.084518,300.0,mcity-main,SSM,290,NA,NA
2023-05-10 13:46:24.084682,1683740784.0846817,2023-05-10 17:46:24.84,1683740784.084573,300.0,mcity-main,MAP,300,NA,NA
2023-05-10 13:46:24.084695,1683740784.0846946,2023-05-10 17:46:24.84,1683740784.084607,300.0,mcity-main,SPaT,3000,NA,NA
2023-05-10 13:46:28.439031,1683740788.4390268,2023-05-10 17:46:28.438,1683740788.438841,300.0,mcity-main,SRM,72,72,0
2023-05-10 13:46:34.522146,1683740794.5221457,2023-05-10 17:46:34.521,1683740794.521939,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-05-10 13:51:24.089017,1683741084.0890143,2023-05-10 17:51:24.88,1683741084.088862,300.0,mcity-main,SSM,284,NA,NA
2023-05-10 13:51:24.089051,1683741084.0890503,2023-05-10 17:51:24.88,1683741084.088917,300.0,mcity-main,MAP,300,NA,NA
2023-05-10 13:51:24.089065,1683741084.0890653,2023-05-10 17:51:24.88,1683741084.088951,300.0,mcity-main,SPaT,3000,NA,NA
2023-05-10 13:51:29.303017,1683741089.3030014,2023-05-10 17:51:29.302,1683741089.30284,300.0,mcity-main,SRM,71,71,0
2023-05-10 13:51:35.346109,1683741095.3461077,2023-05-10 17:51:35.346,1683741095.346014,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-05-10 13:56:24.093437,1683741384.093435,2023-05-10 17:56:24.93,1683741384.093303,300.0,mcity-main,SSM,226,NA,NA
2023-05-10 13:56:24.093470,1683741384.0934696,2023-05-10 17:56:24.93,1683741384.093359,300.0,mcity-main,MAP,300,NA,NA
2023-05-10 13:56:24.093483,1683741384.0934832,2023-05-10 17:56:24.93,1683741384.093392,300.0,mcity-main,SPaT,3000,NA,NA
2023-05-10 13:56:30.075018,1683741390.0750134,2023-05-10 17:56:30.74,1683741390.074807,300.0,mcity-main,SRM,51,51,0
2023-05-10 13:57:16.054198,1683741436.0541978,2023-05-10 17:57:16.54,1683741436.054018,300.0,mcity-main,RemoteBSM,0,NA,NA
