log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,interval_sec,msg_source,msg_type,msg_count,msg_served,msg_rejected
2023-10-03 15:37:19.082863,1696361839.0828624,2023-10-03 19:37:19.82,1696361839.082745,300.0,mcity-main,MAP,300,NA,NA
2023-10-03 15:37:19.082876,1696361839.0828762,2023-10-03 19:37:19.82,1696361839.082779,300.0,mcity-main,SPaT,3000,NA,NA
2023-10-03 15:37:19.419313,1696361839.4193106,2023-10-03 19:37:19.419,1696361839.419117,300.0,mcity-main,SRM,0,0,0
2023-10-03 15:42:19.094874,1696362139.0948715,2023-10-03 19:42:19.94,1696362139.094751,300.0,mcity-main,SSM,0,NA,NA
2023-10-03 15:42:19.094907,1696362139.094906,2023-10-03 19:42:19.94,1696362139.094802,300.0,mcity-main,MAP,300,NA,NA
2023-10-03 15:42:19.094920,1696362139.0949197,2023-10-03 19:42:19.94,1696362139.094837,300.0,mcity-main,SPaT,3000,NA,NA
2023-10-03 15:42:19.143167,1696362139.1431649,2023-10-03 19:42:19.143,1696362139.143029,300.0,mcity-main,RemoteBSM,1506,NA,NA
2023-10-03 15:42:19.451263,1696362139.4512603,2023-10-03 19:42:19.451,1696362139.451081,300.0,mcity-main,SRM,0,0,0
2023-10-03 15:47:19.022792,1696362439.0227902,2023-10-03 19:47:19.22,1696362439.022653,300.0,mcity-main,SSM,0,NA,NA
2023-10-03 15:47:19.022827,1696362439.0228267,2023-10-03 19:47:19.22,1696362439.022709,300.0,mcity-main,MAP,300,NA,NA
2023-10-03 15:47:19.022842,1696362439.0228415,2023-10-03 19:47:19.22,1696362439.022744,300.0,mcity-main,SPaT,2999,NA,NA
2023-10-03 15:47:19.054598,1696362439.0545912,2023-10-03 19:47:19.54,1696362439.054409,300.0,mcity-main,RemoteBSM,1506,NA,NA
2023-10-03 15:47:19.483217,1696362439.4832153,2023-10-03 19:47:19.483,1696362439.483114,300.0,mcity-main,SRM,0,0,0
2023-10-03 15:52:19.013774,1696362739.013771,2023-10-03 19:52:19.13,1696362739.013692,300.0,mcity-main,SSM,0,NA,NA
2023-10-03 15:52:19.013816,1696362739.013815,2023-10-03 19:52:19.13,1696362739.013745,300.0,mcity-main,MAP,300,NA,NA
2023-10-03 15:52:19.013837,1696362739.0138366,2023-10-03 19:52:19.13,1696362739.013779,300.0,mcity-main,SPaT,3000,NA,NA
2023-10-03 15:52:19.111695,1696362739.1116905,2023-10-03 19:52:19.111,1696362739.111594,300.0,mcity-main,RemoteBSM,1507,NA,NA
2023-10-03 15:52:19.515215,1696362739.5152118,2023-10-03 19:52:19.515,1696362739.515078,300.0,mcity-main,SRM,0,0,0
2023-10-03 15:57:19.027726,1696363039.0277228,2023-10-03 19:57:19.27,1696363039.0276,300.0,mcity-main,SSM,0,NA,NA
2023-10-03 15:57:19.027760,1696363039.0277593,2023-10-03 19:57:19.27,1696363039.027657,300.0,mcity-main,MAP,300,NA,NA
2023-10-03 15:57:19.027774,1696363039.0277736,2023-10-03 19:57:19.27,1696363039.027691,300.0,mcity-main,SPaT,3000,NA,NA
2023-10-03 15:57:19.547262,1696363039.5472596,2023-10-03 19:57:19.547,1696363039.547083,300.0,mcity-main,SRM,0,0,0
2023-10-03 16:02:19.049788,1696363339.0497856,2023-10-03 20:02:19.49,1696363339.049643,300.0,mcity-main,SSM,0,NA,NA
2023-10-03 16:02:19.049823,1696363339.049822,2023-10-03 20:02:19.49,1696363339.049699,300.0,mcity-main,MAP,300,NA,NA
2023-10-03 16:02:19.049836,1696363339.0498357,2023-10-03 20:02:19.49,1696363339.049733,300.0,mcity-main,SPaT,3000,NA,NA
2023-10-03 16:02:19.579121,1696363339.579119,2023-10-03 20:02:19.579,1696363339.579015,300.0,mcity-main,SRM,0,0,0
