log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,interval_sec,msg_source,msg_type,msg_count,msg_served,msg_rejected
2023-05-09 14:05:25.013231,1683655525.0132287,2023-05-09 18:05:25.13,1683655525.013003,300.0,mcity-main,SSM,0,NA,NA
2023-05-09 14:05:25.013262,1683655525.0132613,2023-05-09 18:05:25.13,1683655525.013151,300.0,mcity-main,MAP,299,NA,NA
2023-05-09 14:05:25.013276,1683655525.0132754,2023-05-09 18:05:25.13,1683655525.013187,300.0,mcity-main,SPaT,2994,NA,NA
2023-05-09 14:05:25.502003,1683655525.501997,2023-05-09 18:05:25.501,1683655525.501739,300.0,mcity-main,SRM,0,0,0
2023-05-09 14:10:25.015231,1683655825.0152292,2023-05-09 18:10:25.15,1683655825.015075,300.0,mcity-main,SSM,0,NA,NA
2023-05-09 14:10:25.015266,1683655825.0152652,2023-05-09 18:10:25.15,1683655825.015156,300.0,mcity-main,MAP,300,NA,NA
2023-05-09 14:10:25.015279,1683655825.0152788,2023-05-09 18:10:25.15,1683655825.015214,300.0,mcity-main,SPaT,3000,NA,NA
2023-05-09 14:10:25.533862,1683655825.5338576,2023-05-09 18:10:25.533,1683655825.533653,300.0,mcity-main,SRM,0,0,0
2023-05-09 14:11:54.851122,1683655914.8511217,2023-05-09 18:11:54.850,1683655914.850986,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-05-09 14:15:25.018355,1683656125.0183516,2023-05-09 18:15:25.18,1683656125.018276,300.0,mcity-main,SSM,195,NA,NA
2023-05-09 14:15:25.018401,1683656125.0184,2023-05-09 18:15:25.18,1683656125.018337,300.0,mcity-main,MAP,300,NA,NA
2023-05-09 14:15:25.018441,1683656125.0184402,2023-05-09 18:15:25.18,1683656125.018391,300.0,mcity-main,SPaT,3000,NA,NA
2023-05-09 14:15:26.269964,1683656126.269956,2023-05-09 18:15:26.269,1683656126.269731,300.0,mcity-main,SRM,50,50,0
2023-05-09 14:16:55.409205,1683656215.409204,2023-05-09 18:16:55.409,1683656215.409023,300.0,mcity-main,RemoteBSM,0,NA,NA
