log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,minuteOfYear,msOfMinute,msgCount,regionalID,intersectionID,priorityRequestType,basicVehicleRole,laneID,eTA_Minute,eTA_Second,eTA_Duration,vehicleID,latitude,longitude,elevation,heading,speed
2023-05-09 14:12:39.109415,1683655959.1094224,2023-05-09 18:12:39.109,1683655959.109206,46325,6000,25,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:12:43.162309,1683655963.1623175,2023-05-09 18:12:43.162,1683655963.162159,46325,10000,27,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:12:47.210265,1683655967.210274,2023-05-09 18:12:47.210,1683655967.210054,46325,14000,29,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:12:51.264890,1683655971.2648995,2023-05-09 18:12:51.264,1683655971.264676,46325,18000,31,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:12:55.315174,1683655975.3151853,2023-05-09 18:12:55.314,1683655975.314934,46325,22000,33,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:12:59.363815,1683655979.3638227,2023-05-09 18:12:59.363,1683655979.363588,46325,26000,35,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:13:03.413811,1683655983.4138188,2023-05-09 18:13:03.413,1683655983.413605,46325,30000,37,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:13:07.469970,1683655987.4699812,2023-05-09 18:13:07.469,1683655987.469748,46325,34000,39,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:13:11.517188,1683655991.517193,2023-05-09 18:13:11.516,1683655991.516998,46325,38000,41,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:13:15.571728,1683655995.5717368,2023-05-09 18:13:15.571,1683655995.571538,46325,42000,43,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:13:19.624911,1683655999.6249166,2023-05-09 18:13:19.624,1683655999.624753,46325,46000,45,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:13:23.676885,1683656003.6768968,2023-05-09 18:13:23.676,1683656003.676714,46325,50000,47,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:13:27.732072,1683656007.7320788,2023-05-09 18:13:27.731,1683656007.731868,46325,54000,49,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:13:31.780650,1683656011.780659,2023-05-09 18:13:31.780,1683656011.78049,46325,59000,51,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:13:35.831953,1683656015.831962,2023-05-09 18:13:35.831,1683656015.831728,46326,3000,53,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:13:39.888297,1683656019.888309,2023-05-09 18:13:39.888,1683656019.888059,46326,7000,55,0,2780,2,16,4,0,1,4,939524096,42.3007081,-83.6985953,23.9,2.0,6.0,
2023-05-09 14:13:46.981515,1683656026.9815252,2023-05-09 18:13:46.981,1683656026.981289,46326,14000,57,0,2780,1,16,5,0,9,4,939524096,42.3000426,-83.698569,23.9,350.0,9.0,
2023-05-09 14:13:51.034005,1683656031.0340123,2023-05-09 18:13:51.33,1683656031.03378,46326,18000,59,0,2780,2,16,4,0,5,4,939524096,42.300349,-83.6985962,23.9,358.0,9.0,
2023-05-09 14:13:55.081432,1683656035.0814424,2023-05-09 18:13:55.81,1683656035.081222,46326,22000,61,0,2780,2,16,4,0,4,4,939524096,42.3006033,-83.6985991,23.9,1.0,3.0,
2023-05-09 14:13:59.146205,1683656039.1462162,2023-05-09 18:13:59.145,1683656039.145973,46326,26000,63,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:14:03.190890,1683656043.1908991,2023-05-09 18:14:03.190,1683656043.190652,46326,30000,65,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:14:07.243507,1683656047.2435145,2023-05-09 18:14:07.243,1683656047.243286,46326,34000,67,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:14:11.294820,1683656051.2948377,2023-05-09 18:14:11.294,1683656051.294552,46326,38000,69,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:14:15.352627,1683656055.352634,2023-05-09 18:14:15.352,1683656055.352401,46326,42000,71,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:14:19.396448,1683656059.3964593,2023-05-09 18:14:19.396,1683656059.396211,46326,46000,73,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:14:23.453127,1683656063.4531376,2023-05-09 18:14:23.452,1683656063.45297,46326,50000,75,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:14:27.498766,1683656067.4987786,2023-05-09 18:14:27.498,1683656067.498606,46326,54000,77,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:14:31.553400,1683656071.5534096,2023-05-09 18:14:31.553,1683656071.553268,46326,58000,79,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:14:35.594367,1683656075.5943773,2023-05-09 18:14:35.594,1683656075.594153,46327,2000,81,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:14:39.650135,1683656079.6501417,2023-05-09 18:14:39.649,1683656079.649921,46327,6000,83,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:14:43.692392,1683656083.692401,2023-05-09 18:14:43.692,1683656083.692139,46327,10000,85,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:14:47.752864,1683656087.7528722,2023-05-09 18:14:47.752,1683656087.752664,46327,14000,87,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:14:51.799470,1683656091.799481,2023-05-09 18:14:51.799,1683656091.799276,46327,19000,89,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:14:55.854850,1683656095.8548632,2023-05-09 18:14:55.854,1683656095.85462,46327,23000,91,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:14:59.909313,1683656099.9093268,2023-05-09 18:14:59.909,1683656099.909035,46327,27000,93,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:15:03.958725,1683656103.9587326,2023-05-09 18:15:03.958,1683656103.958515,46327,31000,95,0,2780,2,16,4,0,4,4,939524096,42.3006312,-83.6985982,23.9,1.0,2.0,
2023-05-09 14:15:07.300374,1683656107.3003824,2023-05-09 18:15:07.300,1683656107.300144,46327,34000,97,0,2780,3,16,1,0,2,4,939524096,42.3007965,-83.6985924,23.9,1.0,8.0,
2023-05-09 14:15:15.097634,1683656115.0976465,2023-05-09 18:15:15.97,1683656115.097347,46327,42000,99,0,2780,1,16,4,0,7,4,939524096,42.3001962,-83.6985865,23.9,359.0,9.0,
2023-05-09 14:15:19.158919,1683656119.1589265,2023-05-09 18:15:19.158,1683656119.158717,46327,46000,101,0,2780,2,16,4,0,4,4,939524096,42.300502,-83.6986019,23.9,0.0,8.0,
2023-05-09 14:15:23.218436,1683656123.2184408,2023-05-09 18:15:23.218,1683656123.218256,46327,50000,103,0,2780,2,16,4,0,4,4,939524096,42.3006231,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:15:27.275083,1683656127.2750912,2023-05-09 18:15:27.274,1683656127.274902,46327,54000,105,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:15:31.324331,1683656131.3243337,2023-05-09 18:15:31.324,1683656131.324205,46327,58000,107,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:15:35.382575,1683656135.3825903,2023-05-09 18:15:35.382,1683656135.382186,46328,2000,109,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:15:39.447807,1683656139.4478154,2023-05-09 18:15:39.447,1683656139.447625,46328,6000,111,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:15:43.491607,1683656143.4916146,2023-05-09 18:15:43.491,1683656143.49142,46328,10000,113,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:15:47.547033,1683656147.5470407,2023-05-09 18:15:47.546,1683656147.546777,46328,14000,115,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:15:51.591731,1683656151.5917397,2023-05-09 18:15:51.591,1683656151.591539,46328,18000,117,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:15:55.655496,1683656155.6555035,2023-05-09 18:15:55.655,1683656155.655343,46328,22000,119,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:15:59.702366,1683656159.7023754,2023-05-09 18:15:59.702,1683656159.702133,46328,26000,121,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:16:03.763151,1683656163.7631605,2023-05-09 18:16:03.762,1683656163.762943,46328,30000,123,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:16:07.809451,1683656167.8094761,2023-05-09 18:16:07.808,1683656167.808974,46328,35000,125,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:16:11.862325,1683656171.862334,2023-05-09 18:16:11.862,1683656171.862102,46328,39000,127,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:16:15.907300,1683656175.9073122,2023-05-09 18:16:15.906,1683656175.907004,46328,43000,2,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:16:19.959551,1683656179.9595602,2023-05-09 18:16:19.959,1683656179.959329,46328,47000,4,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:16:24.008498,1683656184.0085068,2023-05-09 18:16:24.8,1683656184.008298,46328,51000,6,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:16:28.064574,1683656188.0645847,2023-05-09 18:16:28.64,1683656188.064359,46328,55000,8,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:16:32.115139,1683656192.115153,2023-05-09 18:16:32.114,1683656192.11487,46328,59000,10,0,2780,2,16,4,0,1,4,939524096,42.3007081,-83.6985953,23.9,2.0,6.0,
2023-05-09 14:16:39.206213,1683656199.206225,2023-05-09 18:16:39.205,1683656199.205956,46329,6000,12,0,2780,1,16,5,0,9,4,939524096,42.3000426,-83.698569,23.9,350.0,9.0,
2023-05-09 14:16:43.258862,1683656203.2588696,2023-05-09 18:16:43.258,1683656203.258649,46329,10000,14,0,2780,2,16,4,0,5,4,939524096,42.300349,-83.6985962,23.9,358.0,9.0,
2023-05-09 14:16:47.307500,1683656207.3075085,2023-05-09 18:16:47.307,1683656207.307275,46329,14000,16,0,2780,2,16,4,0,4,4,939524096,42.3006033,-83.6985991,23.9,1.0,3.0,
2023-05-09 14:16:51.358669,1683656211.3586779,2023-05-09 18:16:51.358,1683656211.358417,46329,18000,18,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:16:55.409141,1683656215.4091644,2023-05-09 18:16:55.408,1683656215.408917,46329,22000,20,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-09 14:16:59.463505,1683656219.4635205,2023-05-09 18:16:59.463,1683656219.46325,46329,26000,22,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
