log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,minuteOfYear,msOfMinute,sequenceNumber,updateCount,regionalID,noOfRequest,intersectionID,r1_vehicleID,r1_msgCount,r1_basicVehicleRole,r1_inBoundLaneID,r1_ETA_Minute,r1_ETA_Second,r1_ETA_Duration,r1_priorityRequestStatus,r2_vehicleID,r2_msgCount,r2_basicVehicleRole,r2_inBoundLaneID,r2_ETA_Minute,r2_ETA_Second,r2_ETA_Duration,r2_priorityRequestStatus,r3_vehicleID,r3_msgCount,r3_basicVehicleRole,r3_inBoundLaneID,r3_ETA_Minute,r3_ETA_Second,r3_ETA_Duration,r3_priorityRequestStatus,r4_vehicleID,r4_msgCount,r4_basicVehicleRole,r4_inBoundLaneID,r4_ETA_Minute,r4_ETA_Second,r4_ETA_Duration,r4_priorityRequestStatus,r5_vehicleID,r5_msgCount,r5_basicVehicleRole,r5_inBoundLaneID,r5_ETA_Minute,r5_ETA_Second,r5_ETA_Duration,r5_priorityRequestStatus
2023-05-09 14:11:54.851369,1683655914.8513744,2023-05-09 18:11:54.851,1683655914.851225,185411,54000,1,1,0,1,2780,939524096,5,16,4,185411,55000,4,4
2023-05-09 14:11:55.870090,1683655915.8701036,2023-05-09 18:11:55.869,1683655915.869791,185411,55000,2,1,0,1,2780,939524096,5,16,4,185411,56000,4,4
2023-05-09 14:11:56.893925,1683655916.8939326,2023-05-09 18:11:56.893,1683655916.893682,185411,56000,3,1,0,1,2780,939524096,5,16,4,185411,57000,4,4
2023-05-09 14:11:57.917873,1683655917.9178784,2023-05-09 18:11:57.917,1683655917.917705,185411,57000,4,1,0,1,2780,939524096,5,16,4,185411,58000,4,4
2023-05-09 14:11:58.902083,1683655918.9020884,2023-05-09 18:11:58.901,1683655918.901935,185411,58000,5,2,0,1,2780,939524096,7,16,4,185411,59000,4,4
2023-05-09 14:11:59.933944,1683655919.9339497,2023-05-09 18:11:59.933,1683655919.933727,185411,59000,6,2,0,1,2780,939524096,7,16,4,185412,0,4,4
2023-05-09 14:12:00.957977,1683655920.9579878,2023-05-09 18:12:00.957,1683655920.957734,185412,0,7,2,0,1,2780,939524096,7,16,4,185412,1000,4,4
2023-05-09 14:12:01.981946,1683655921.981955,2023-05-09 18:12:01.981,1683655921.981711,185412,1000,8,2,0,1,2780,939524096,7,16,4,185412,2000,4,4
2023-05-09 14:12:02.955551,1683655922.9555557,2023-05-09 18:12:02.955,1683655922.955402,185412,2000,9,3,0,1,2780,939524096,9,16,4,185412,3000,4,4
2023-05-09 14:12:03.965931,1683655923.9659388,2023-05-09 18:12:03.965,1683655923.965747,185412,3000,10,3,0,1,2780,939524096,9,16,4,185412,4000,4,4
2023-05-09 14:12:04.989880,1683655924.9898882,2023-05-09 18:12:04.989,1683655924.989723,185412,4000,11,3,0,1,2780,939524096,9,16,4,185412,5000,4,4
2023-05-09 14:12:06.013890,1683655926.013901,2023-05-09 18:12:06.13,1683655926.013714,185412,6000,12,3,0,1,2780,939524096,9,16,4,185412,7000,4,4
2023-05-09 14:12:07.004754,1683655927.0047584,2023-05-09 18:12:07.4,1683655927.004661,185412,6000,13,4,0,1,2780,939524096,11,16,4,185412,7000,4,4
2023-05-09 14:12:08.029880,1683655928.029888,2023-05-09 18:12:08.29,1683655928.02972,185412,8000,14,4,0,1,2780,939524096,11,16,4,185412,9000,4,4
