log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,minuteOfYear,msOfMinute,msgCount,regionalID,intersectionID,priorityRequestType,basicVehicleRole,laneID,eTA_Minute,eTA_Second,eTA_Duration,vehicleID,latitude,longitude,elevation,heading,speed
2023-05-10 14:35:44.823169,1683743744.8231764,2023-05-10 18:35:44.822,1683743744.822936,185435,43000,33,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:35:48.872008,1683743748.8720202,2023-05-10 18:35:48.871,1683743748.871785,185435,47000,35,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:35:52.922013,1683743752.922022,2023-05-10 18:35:52.921,1683743752.921782,185435,51000,37,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:35:56.970687,1683743756.9706938,2023-05-10 18:35:56.970,1683743756.970473,185435,55000,39,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:36:01.023912,1683743761.0239205,2023-05-10 18:36:01.23,1683743761.023699,185435,59000,41,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:36:05.075311,1683743765.0753224,2023-05-10 18:36:05.75,1683743765.07513,185436,3000,43,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:36:09.132715,1683743769.1327212,2023-05-10 18:36:09.132,1683743769.132539,185436,7000,45,0,2780,2,16,4,0,4,4,939524096,42.3006312,-83.6985982,23.9,1.0,2.0,
2023-05-10 14:36:12.477564,1683743772.4775836,2023-05-10 18:36:12.477,1683743772.477372,185436,11000,47,0,2780,3,16,1,0,2,4,939524096,42.3007965,-83.6985924,23.9,1.0,8.0,
2023-05-10 14:36:20.272063,1683743780.2720711,2023-05-10 18:36:20.271,1683743780.271855,185436,18000,49,0,2780,1,16,4,0,7,4,939524096,42.3001962,-83.6985865,23.9,359.0,9.0,
2023-05-10 14:36:24.326087,1683743784.3260994,2023-05-10 18:36:24.325,1683743784.325857,185436,22000,51,0,2780,2,16,4,0,4,4,939524096,42.300502,-83.6986019,23.9,0.0,8.0,
2023-05-10 14:36:28.377613,1683743788.3776202,2023-05-10 18:36:28.377,1683743788.377416,185436,27000,53,0,2780,2,16,4,0,4,4,939524096,42.3006231,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:36:32.432062,1683743792.432067,2023-05-10 18:36:32.431,1683743792.431902,185436,31000,55,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:36:36.479137,1683743796.4791448,2023-05-10 18:36:36.478,1683743796.47898,185436,35000,57,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:36:40.528432,1683743800.528442,2023-05-10 18:36:40.528,1683743800.528197,185436,39000,59,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:36:44.580571,1683743804.580581,2023-05-10 18:36:44.580,1683743804.580305,185436,43000,61,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:36:48.636439,1683743808.636445,2023-05-10 18:36:48.636,1683743808.636262,185436,47000,63,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:36:52.688670,1683743812.68868,2023-05-10 18:36:52.688,1683743812.688437,185436,51000,65,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:37:07.131373,1683743827.1313791,2023-05-10 18:37:07.131,1683743827.131201,185437,5000,67,0,2780,1,16,5,0,9,4,939524096,42.3000426,-83.698569,23.9,350.0,9.0,
2023-05-10 14:37:11.178024,1683743831.1780334,2023-05-10 18:37:11.177,1683743831.177875,185437,9000,69,0,2780,2,16,4,0,5,4,939524096,42.300349,-83.6985962,23.9,358.0,9.0,
2023-05-10 14:37:15.229681,1683743835.2297168,2023-05-10 18:37:15.229,1683743835.229366,185437,13000,71,0,2780,2,16,4,0,4,4,939524096,42.3006033,-83.6985991,23.9,1.0,3.0,
2023-05-10 14:37:19.277779,1683743839.2777884,2023-05-10 18:37:19.277,1683743839.277638,185437,17000,73,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:37:23.329772,1683743843.329786,2023-05-10 18:37:23.329,1683743843.329561,185437,21000,75,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:37:27.372750,1683743847.3727574,2023-05-10 18:37:27.372,1683743847.372499,185437,26000,77,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:37:31.431273,1683743851.4312775,2023-05-10 18:37:31.431,1683743851.431168,185437,30000,79,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:37:35.483842,1683743855.4838498,2023-05-10 18:37:35.483,1683743855.483615,185437,34000,81,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:37:39.548281,1683743859.5482872,2023-05-10 18:37:39.548,1683743859.548103,185437,38000,83,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:37:43.595153,1683743863.5951607,2023-05-10 18:37:43.594,1683743863.594995,185437,42000,85,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:37:47.652370,1683743867.6523767,2023-05-10 18:37:47.652,1683743867.652153,185437,46000,87,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:37:51.696955,1683743871.696965,2023-05-10 18:37:51.696,1683743871.69678,185437,50000,89,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:37:55.748650,1683743875.7486582,2023-05-10 18:37:55.748,1683743875.748481,185437,54000,91,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:37:59.796532,1683743879.7965465,2023-05-10 18:37:59.796,1683743879.796335,185437,58000,93,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:38:03.851552,1683743883.8515599,2023-05-10 18:38:03.851,1683743883.851384,185438,2000,95,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:38:07.899113,1683743887.8991218,2023-05-10 18:38:07.898,1683743887.898885,185438,6000,97,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:38:11.952355,1683743891.952362,2023-05-10 18:38:11.952,1683743891.952173,185438,10000,99,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:38:15.998116,1683743895.9981258,2023-05-10 18:38:15.997,1683743895.997858,185438,14000,101,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:38:20.051477,1683743900.0514832,2023-05-10 18:38:20.51,1683743900.051273,185438,18000,103,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:38:24.098188,1683743904.0982022,2023-05-10 18:38:24.97,1683743904.097947,185438,22000,105,0,2780,2,16,4,0,4,4,939524096,42.3006312,-83.6985982,23.9,1.0,2.0,
2023-05-10 14:38:27.439057,1683743907.4390633,2023-05-10 18:38:27.438,1683743907.43887,185438,26000,107,0,2780,3,16,1,0,2,4,939524096,42.3007965,-83.6985924,23.9,1.0,8.0,
2023-05-10 14:38:35.237282,1683743915.2372882,2023-05-10 18:38:35.237,1683743915.237091,185438,33000,109,0,2780,1,16,4,0,7,4,939524096,42.3001962,-83.6985865,23.9,359.0,9.0,
2023-05-10 14:38:39.284281,1683743919.2842908,2023-05-10 18:38:39.284,1683743919.284091,185438,37000,111,0,2780,2,16,4,0,4,4,939524096,42.300502,-83.6986019,23.9,0.0,8.0,
2023-05-10 14:38:43.342633,1683743923.3426402,2023-05-10 18:38:43.342,1683743923.342457,185438,41000,113,0,2780,2,16,4,0,4,4,939524096,42.3006231,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:38:47.391079,1683743927.3910887,2023-05-10 18:38:47.390,1683743927.390918,185438,46000,115,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:38:51.447119,1683743931.447126,2023-05-10 18:38:51.446,1683743931.446935,185438,50000,117,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:38:55.495314,1683743935.495324,2023-05-10 18:38:55.495,1683743935.495121,185438,54000,119,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:38:59.546305,1683743939.5463104,2023-05-10 18:38:59.546,1683743939.546132,185438,58000,121,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:39:03.596823,1683743943.596835,2023-05-10 18:39:03.596,1683743943.596567,185439,2000,123,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:39:07.650520,1683743947.6505265,2023-05-10 18:39:07.650,1683743947.65032,185439,6000,125,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:39:11.700436,1683743951.7004447,2023-05-10 18:39:11.700,1683743951.700216,185439,10000,127,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:39:15.754871,1683743955.7548797,2023-05-10 18:39:15.754,1683743955.754634,185439,14000,2,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:39:19.801574,1683743959.8015819,2023-05-10 18:39:19.801,1683743959.801408,185439,18000,4,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:39:23.854830,1683743963.8548377,2023-05-10 18:39:23.854,1683743963.854615,185439,22000,6,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:39:27.902251,1683743967.9022584,2023-05-10 18:39:27.902,1683743967.902064,185439,26000,8,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:39:31.955540,1683743971.9555466,2023-05-10 18:39:31.955,1683743971.955399,185439,30000,10,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:39:35.997742,1683743975.9977515,2023-05-10 18:39:35.997,1683743975.997533,185439,34000,12,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:39:40.052577,1683743980.0525832,2023-05-10 18:39:40.52,1683743980.052443,185439,38000,14,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:39:44.105692,1683743984.1057005,2023-05-10 18:39:44.105,1683743984.105528,185439,42000,16,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:39:48.162232,1683743988.1622465,2023-05-10 18:39:48.161,1683743988.161896,185439,46000,18,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:39:52.208664,1683743992.2086732,2023-05-10 18:39:52.208,1683743992.208443,185439,50000,20,0,2780,2,16,4,0,1,4,939524096,42.3007081,-83.6985953,23.9,2.0,6.0,
2023-05-10 14:39:59.298150,1683743999.2981596,2023-05-10 18:39:59.297,1683743999.297936,185439,57000,22,0,2780,1,16,5,0,9,4,939524096,42.3000426,-83.698569,23.9,350.0,9.0,
2023-05-10 14:40:03.352687,1683744003.3526938,2023-05-10 18:40:03.352,1683744003.352466,185440,2000,24,0,2780,2,16,4,0,5,4,939524096,42.300349,-83.6985962,23.9,358.0,9.0,
2023-05-10 14:40:07.400419,1683744007.4004283,2023-05-10 18:40:07.400,1683744007.400203,185440,6000,26,0,2780,2,16,4,0,4,4,939524096,42.3006033,-83.6985991,23.9,1.0,3.0,
2023-05-10 14:40:11.449116,1683744011.4491231,2023-05-10 18:40:11.448,1683744011.448933,185440,10000,28,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:40:15.501253,1683744015.5012627,2023-05-10 18:40:15.501,1683744015.501043,185440,14000,30,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:40:19.553638,1683744019.5536494,2023-05-10 18:40:19.553,1683744019.553418,185440,18000,32,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:40:23.596725,1683744023.5967321,2023-05-10 18:40:23.596,1683744023.59654,185440,22000,34,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:40:27.652853,1683744027.65286,2023-05-10 18:40:27.652,1683744027.652636,185440,26000,36,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:40:31.701432,1683744031.701441,2023-05-10 18:40:31.701,1683744031.701243,185440,30000,38,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:40:35.752667,1683744035.7526727,2023-05-10 18:40:35.752,1683744035.752457,185440,34000,40,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:40:39.800287,1683744039.8002965,2023-05-10 18:40:39.800,1683744039.800056,185440,38000,42,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:40:43.849557,1683744043.849563,2023-05-10 18:40:43.849,1683744043.849383,185440,42000,44,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:40:47.899781,1683744047.8997908,2023-05-10 18:40:47.899,1683744047.899575,185440,46000,46,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:40:51.954540,1683744051.9545472,2023-05-10 18:40:51.954,1683744051.954335,185440,50000,48,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:40:56.001020,1683744056.0010273,2023-05-10 18:40:56.0,1683744056.000806,185440,54000,50,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:41:00.051545,1683744060.0515716,2023-05-10 18:41:00.51,1683744060.051394,185440,58000,52,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:41:04.104572,1683744064.1045856,2023-05-10 18:41:04.104,1683744064.104395,185441,2000,54,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:41:08.156079,1683744068.156086,2023-05-10 18:41:08.155,1683744068.155885,185441,6000,56,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:41:12.202977,1683744072.2029958,2023-05-10 18:41:12.202,1683744072.202791,185441,10000,58,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:41:16.258888,1683744076.2588959,2023-05-10 18:41:16.258,1683744076.258659,185441,14000,60,0,2780,2,16,4,0,4,4,939524096,42.3006312,-83.6985982,23.9,1.0,2.0,
2023-05-10 14:41:19.599837,1683744079.5998473,2023-05-10 18:41:19.599,1683744079.59963,185441,18000,62,0,2780,3,16,1,0,2,4,939524096,42.3007965,-83.6985924,23.9,1.0,8.0,
2023-05-10 14:41:27.397171,1683744087.3971794,2023-05-10 18:41:27.396,1683744087.396977,185441,26000,64,0,2780,1,16,4,0,7,4,939524096,42.3001962,-83.6985865,23.9,359.0,9.0,
2023-05-10 14:41:31.454304,1683744091.4543126,2023-05-10 18:41:31.454,1683744091.45412,185441,30000,66,0,2780,2,16,4,0,4,4,939524096,42.300502,-83.6986019,23.9,0.0,8.0,
2023-05-10 14:41:35.502904,1683744095.5029194,2023-05-10 18:41:35.502,1683744095.502635,185441,34000,68,0,2780,2,16,4,0,4,4,939524096,42.3006231,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:41:39.562846,1683744099.562853,2023-05-10 18:41:39.562,1683744099.562623,185441,38000,70,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:41:43.616817,1683744103.6168272,2023-05-10 18:41:43.616,1683744103.616618,185441,42000,72,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:41:47.676227,1683744107.6762352,2023-05-10 18:41:47.676,1683744107.676093,185441,46000,74,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:41:51.718314,1683744111.718322,2023-05-10 18:41:51.718,1683744111.718082,185441,50000,76,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:41:55.774894,1683744115.7749035,2023-05-10 18:41:55.774,1683744115.774628,185441,54000,78,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:41:59.827129,1683744119.827139,2023-05-10 18:41:59.826,1683744119.826933,185441,58000,80,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:42:03.876728,1683744123.8767383,2023-05-10 18:42:03.876,1683744123.876538,185442,2000,82,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:42:07.929692,1683744127.9297037,2023-05-10 18:42:07.929,1683744127.929487,185442,6000,84,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-05-10 14:42:11.980963,1683744131.9809732,2023-05-10 18:42:11.980,1683744131.980772,185442,10000,86,0,2780,2,16,4,0,4,4,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
