log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,regionalId,intersectionId,msgCount,moy,msom,v1_currState,v1_minEndTime,v1_maxEndTime,v1_elapsedTime,v2_currState,v2_minEndTime,v2_maxEndTime,v2_elapsedTime,v3_currState,v3_minEndTime,v3_maxEndTime,v3_elapsedTime,v4_currState,v4_minEndTime,v4_maxEndTime,v4_elapsedTime,v5_currState,v5_minEndTime,v5_maxEndTime,v5_elapsedTime,v6_currState,v6_minEndTime,v6_maxEndTime,v6_elapsedTime,v7_currState,v7_minEndTime,v7_maxEndTime,v7_elapsedTime,v8_currState,v8_minEndTime,v8_maxEndTime,v8_elapsedTime,p1_currState,p1_minEndTime,p1_maxEndTime,p1_elapsedTime,p2_currState,p2_minEndTime,p2_maxEndTime,p2_elapsedTime,p3_currState,p3_minEndTime,p3_maxEndTime,p3_elapsedTime,p4_currState,p4_minEndTime,p4_maxEndTime,p4_elapsedTime,p5_currState,p5_minEndTime,p5_maxEndTime,p5_elapsedTime,p6_currState,p6_minEndTime,p6_maxEndTime,p6_elapsedTime,p7_currState,p7_minEndTime,p7_maxEndTime,p7_elapsedTime,p8_currState,p8_minEndTime,p8_maxEndTime,p8_elapsedTime
2023-05-09 13:59:39.206081,1683655179.2060866,2023-05-09 13:59:39.205727,1683655179.205731,0,2780,11,185399,39205,permissive_yellow,0,0,10,green,0,0,10,red,50,50,10,red,50,50,10,permissive_yellow,0,0,10,green,0,0,10,red,50,50,10,red,50,50,10,do_not_walk,0,0,10,do_not_walk,0,0,10,do_not_walk,0,0,10,do_not_walk,50,50,10,do_not_walk,0,0,10,do_not_walk,0,0,10,do_not_walk,0,0,10,do_not_walk,50,50,10,
2023-05-09 13:59:39.306025,1683655179.3060305,2023-05-09 13:59:39.305666,1683655179.30567,0,2780,12,185399,39305,permissive_yellow,0,0,11,green,0,0,11,red,50,50,11,red,50,50,11,permissive_yellow,0,0,11,green,0,0,11,red,50,50,11,red,50,50,11,do_not_walk,0,0,11,do_not_walk,0,0,11,do_not_walk,0,0,11,do_not_walk,50,50,11,do_not_walk,0,0,11,do_not_walk,0,0,11,do_not_walk,0,0,11,do_not_walk,50,50,11,
2023-05-09 13:59:39.406037,1683655179.4060423,2023-05-09 13:59:39.405689,1683655179.405693,0,2780,13,185399,39405,permissive_yellow,0,0,12,green,0,0,12,red,50,50,12,red,50,50,12,permissive_yellow,0,0,12,green,0,0,12,red,50,50,12,red,50,50,12,do_not_walk,0,0,12,do_not_walk,0,0,12,do_not_walk,0,0,12,do_not_walk,50,50,12,do_not_walk,0,0,12,do_not_walk,0,0,12,do_not_walk,0,0,12,do_not_walk,50,50,12,
2023-05-09 13:59:39.506112,1683655179.506117,2023-05-09 13:59:39.505727,1683655179.505731,0,2780,14,185399,39505,permissive_yellow,0,0,13,green,0,0,13,red,50,50,13,red,50,50,13,permissive_yellow,0,0,13,green,0,0,13,red,50,50,13,red,50,50,13,do_not_walk,0,0,13,do_not_walk,0,0,13,do_not_walk,0,0,13,do_not_walk,50,50,13,do_not_walk,0,0,13,do_not_walk,0,0,13,do_not_walk,0,0,13,do_not_walk,50,50,13,
2023-05-09 13:59:39.606128,1683655179.606134,2023-05-09 13:59:39.605756,1683655179.60576,0,2780,15,185399,39605,permissive_yellow,0,0,14,green,0,0,14,red,50,50,14,red,50,50,14,permissive_yellow,0,0,14,green,0,0,14,red,50,50,14,red,50,50,14,do_not_walk,0,0,14,do_not_walk,0,0,14,do_not_walk,0,0,14,do_not_walk,50,50,14,do_not_walk,0,0,14,do_not_walk,0,0,14,do_not_walk,0,0,14,do_not_walk,50,50,14,
2023-05-09 13:59:39.707060,1683655179.7070646,2023-05-09 13:59:39.706678,1683655179.706682,0,2780,16,185399,39706,permissive_yellow,0,0,15,green,0,0,15,red,50,50,15,red,50,50,15,permissive_yellow,0,0,15,green,0,0,15,red,50,50,15,red,50,50,15,do_not_walk,0,0,15,do_not_walk,0,0,15,do_not_walk,0,0,15,do_not_walk,50,50,15,do_not_walk,0,0,15,do_not_walk,0,0,15,do_not_walk,0,0,15,do_not_walk,50,50,15,
2023-05-09 13:59:39.806007,1683655179.8060117,2023-05-09 13:59:39.805663,1683655179.805667,0,2780,17,185399,39805,permissive_yellow,0,0,16,green,0,0,16,red,50,50,16,red,50,50,16,permissive_yellow,0,0,16,green,0,0,16,red,50,50,16,red,50,50,16,do_not_walk,0,0,16,do_not_walk,0,0,16,do_not_walk,0,0,16,do_not_walk,50,50,16,do_not_walk,0,0,16,do_not_walk,0,0,16,do_not_walk,0,0,16,do_not_walk,50,50,16,
2023-05-09 13:59:39.906008,1683655179.9060133,2023-05-09 13:59:39.905672,1683655179.905676,0,2780,18,185399,39905,permissive_yellow,0,0,17,green,0,0,17,red,50,50,17,red,50,50,17,permissive_yellow,0,0,17,green,0,0,17,red,50,50,17,red,50,50,17,do_not_walk,0,0,17,do_not_walk,0,0,17,do_not_walk,0,0,17,do_not_walk,50,50,17,do_not_walk,0,0,17,do_not_walk,0,0,17,do_not_walk,0,0,17,do_not_walk,50,50,17,
2023-05-09 13:59:40.006077,1683655180.0060828,2023-05-09 13:59:40.005717,1683655180.005721,0,2780,19,185399,40005,permissive_yellow,0,0,18,green,0,0,18,red,50,50,18,red,50,50,18,permissive_yellow,0,0,18,green,0,0,18,red,50,50,18,red,50,50,18,do_not_walk,0,0,18,do_not_walk,0,0,18,do_not_walk,0,0,18,do_not_walk,50,50,18,do_not_walk,0,0,18,do_not_walk,0,0,18,do_not_walk,0,0,18,do_not_walk,50,50,18,
2023-05-09 13:59:40.106135,1683655180.1061406,2023-05-09 13:59:40.105744,1683655180.105749,0,2780,20,185399,40105,permissive_yellow,0,0,19,green,0,0,19,red,50,50,19,red,50,50,19,permissive_yellow,0,0,19,green,0,0,19,red,50,50,19,red,50,50,19,do_not_walk,0,0,19,do_not_walk,0,0,19,do_not_walk,0,0,19,do_not_walk,50,50,19,do_not_walk,0,0,19,do_not_walk,0,0,19,do_not_walk,0,0,19,do_not_walk,50,50,19,
2023-05-09 13:59:40.206185,1683655180.2061915,2023-05-09 13:59:40.205774,1683655180.205779,0,2780,21,185399,40205,permissive_yellow,0,0,20,green,0,0,20,red,50,50,20,red,50,50,20,permissive_yellow,0,0,20,green,0,0,20,red,50,50,20,red,50,50,20,do_not_walk,0,0,20,do_not_walk,0,0,20,do_not_walk,0,0,20,do_not_walk,50,50,20,do_not_walk,0,0,20,do_not_walk,0,0,20,do_not_walk,0,0,20,do_not_walk,50,50,20,
2023-05-09 13:59:40.306102,1683655180.3061078,2023-05-09 13:59:40.305706,1683655180.30571,0,2780,22,185399,40305,permissive_yellow,0,0,21,green,0,0,21,red,50,50,21,red,50,50,21,permissive_yellow,0,0,21,green,0,0,21,red,50,50,21,red,50,50,21,do_not_walk,0,0,21,do_not_walk,0,0,21,do_not_walk,0,0,21,do_not_walk,50,50,21,do_not_walk,0,0,21,do_not_walk,0,0,21,do_not_walk,0,0,21,do_not_walk,50,50,21,
2023-05-09 13:59:40.406222,1683655180.4062293,2023-05-09 13:59:40.405750,1683655180.405754,0,2780,23,185399,40405,permissive_yellow,0,0,22,green,0,0,22,red,50,50,22,red,50,50,22,permissive_yellow,0,0,22,green,0,0,22,red,50,50,22,red,50,50,22,do_not_walk,0,0,22,do_not_walk,0,0,22,do_not_walk,0,0,22,do_not_walk,50,50,22,do_not_walk,0,0,22,do_not_walk,0,0,22,do_not_walk,0,0,22,do_not_walk,50,50,22,
2023-05-09 13:59:40.505995,1683655180.5060017,2023-05-09 13:59:40.505672,1683655180.505676,0,2780,24,185399,40505,permissive_yellow,0,0,23,green,0,0,23,red,50,50,23,red,50,50,23,permissive_yellow,0,0,23,green,0,0,23,red,50,50,23,red,50,50,23,do_not_walk,0,0,23,do_not_walk,0,0,23,do_not_walk,0,0,23,do_not_walk,50,50,23,do_not_walk,0,0,23,do_not_walk,0,0,23,do_not_walk,0,0,23,do_not_walk,50,50,23,
2023-05-09 13:59:40.606007,1683655180.6060126,2023-05-09 13:59:40.605681,1683655180.605685,0,2780,25,185399,40605,permissive_yellow,0,0,24,green,0,0,24,red,50,50,24,red,50,50,24,permissive_yellow,0,0,24,green,0,0,24,red,50,50,24,red,50,50,24,do_not_walk,0,0,24,do_not_walk,0,0,24,do_not_walk,0,0,24,do_not_walk,50,50,24,do_not_walk,0,0,24,do_not_walk,0,0,24,do_not_walk,0,0,24,do_not_walk,50,50,24,
2023-05-09 13:59:40.707053,1683655180.7070591,2023-05-09 13:59:40.706727,1683655180.706732,0,2780,26,185399,40706,permissive_yellow,0,0,25,green,0,0,25,red,50,50,25,red,50,50,25,permissive_yellow,0,0,25,green,0,0,25,red,50,50,25,red,50,50,25,do_not_walk,0,0,25,do_not_walk,0,0,25,do_not_walk,0,0,25,do_not_walk,50,50,25,do_not_walk,0,0,25,do_not_walk,0,0,25,do_not_walk,0,0,25,do_not_walk,50,50,25,
2023-05-09 13:59:40.806042,1683655180.806048,2023-05-09 13:59:40.805720,1683655180.805725,0,2780,27,185399,40805,permissive_yellow,0,0,26,green,0,0,26,red,50,50,26,red,50,50,26,permissive_yellow,0,0,26,green,0,0,26,red,50,50,26,red,50,50,26,do_not_walk,0,0,26,do_not_walk,0,0,26,do_not_walk,0,0,26,do_not_walk,50,50,26,do_not_walk,0,0,26,do_not_walk,0,0,26,do_not_walk,0,0,26,do_not_walk,50,50,26,
2023-05-09 13:59:40.906057,1683655180.9060626,2023-05-09 13:59:40.905732,1683655180.905736,0,2780,28,185399,40905,permissive_yellow,0,0,27,green,0,0,27,red,50,50,27,red,50,50,27,permissive_yellow,0,0,27,green,0,0,27,red,50,50,27,red,50,50,27,do_not_walk,0,0,27,do_not_walk,0,0,27,do_not_walk,0,0,27,do_not_walk,50,50,27,do_not_walk,0,0,27,do_not_walk,0,0,27,do_not_walk,0,0,27,do_not_walk,50,50,27,
2023-05-09 13:59:41.006074,1683655181.0060797,2023-05-09 13:59:41.005752,1683655181.005757,0,2780,29,185399,41005,permissive_yellow,0,0,28,green,0,0,28,red,50,50,28,red,50,50,28,permissive_yellow,0,0,28,green,0,0,28,red,50,50,28,red,50,50,28,do_not_walk,0,0,28,do_not_walk,0,0,28,do_not_walk,0,0,28,do_not_walk,50,50,28,do_not_walk,0,0,28,do_not_walk,0,0,28,do_not_walk,0,0,28,do_not_walk,50,50,28,
2023-05-09 13:59:41.106026,1683655181.1060324,2023-05-09 13:59:41.105696,1683655181.105701,0,2780,30,185399,41105,permissive_yellow,0,0,29,green,0,0,29,red,50,50,29,red,50,50,29,permissive_yellow,0,0,29,green,0,0,29,red,50,50,29,red,50,50,29,do_not_walk,0,0,29,do_not_walk,0,0,29,do_not_walk,0,0,29,do_not_walk,50,50,29,do_not_walk,0,0,29,do_not_walk,0,0,29,do_not_walk,0,0,29,do_not_walk,50,50,29,
2023-05-09 13:59:41.206125,1683655181.2061324,2023-05-09 13:59:41.205764,1683655181.205769,0,2780,31,185399,41205,permissive_yellow,0,0,30,green,0,0,30,red,50,50,30,red,50,50,30,permissive_yellow,0,0,30,green,0,0,30,red,50,50,30,red,50,50,30,do_not_walk,0,0,30,do_not_walk,0,0,30,do_not_walk,0,0,30,do_not_walk,50,50,30,do_not_walk,0,0,30,do_not_walk,0,0,30,do_not_walk,0,0,30,do_not_walk,50,50,30,
2023-05-09 13:59:41.306009,1683655181.3060145,2023-05-09 13:59:41.305666,1683655181.30567,0,2780,32,185399,41305,permissive_yellow,0,0,31,green,0,0,31,red,50,50,31,red,50,50,31,permissive_yellow,0,0,31,green,0,0,31,red,50,50,31,red,50,50,31,do_not_walk,0,0,31,do_not_walk,0,0,31,do_not_walk,0,0,31,do_not_walk,50,50,31,do_not_walk,0,0,31,do_not_walk,0,0,31,do_not_walk,0,0,31,do_not_walk,50,50,31,
2023-05-09 13:59:41.406114,1683655181.4061203,2023-05-09 13:59:41.405785,1683655181.40579,0,2780,33,185399,41405,permissive_yellow,0,0,32,green,0,0,32,red,50,50,32,red,50,50,32,permissive_yellow,0,0,32,green,0,0,32,red,50,50,32,red,50,50,32,do_not_walk,0,0,32,do_not_walk,0,0,32,do_not_walk,0,0,32,do_not_walk,50,50,32,do_not_walk,0,0,32,do_not_walk,0,0,32,do_not_walk,0,0,32,do_not_walk,50,50,32,
2023-05-09 13:59:41.506000,1683655181.5060058,2023-05-09 13:59:41.505667,1683655181.505672,0,2780,34,185399,41505,permissive_yellow,0,0,33,green,0,0,33,red,50,50,33,red,50,50,33,permissive_yellow,0,0,33,green,0,0,33,red,50,50,33,red,50,50,33,do_not_walk,0,0,33,do_not_walk,0,0,33,do_not_walk,0,0,33,do_not_walk,50,50,33,do_not_walk,0,0,33,do_not_walk,0,0,33,do_not_walk,0,0,33,do_not_walk,50,50,33,
2023-05-09 13:59:41.606030,1683655181.6060364,2023-05-09 13:59:41.605699,1683655181.605704,0,2780,35,185399,41605,permissive_yellow,0,0,34,green,0,0,34,red,50,50,34,red,50,50,34,permissive_yellow,0,0,34,green,0,0,34,red,50,50,34,red,50,50,34,do_not_walk,0,0,34,do_not_walk,0,0,34,do_not_walk,0,0,34,do_not_walk,50,50,34,do_not_walk,0,0,34,do_not_walk,0,0,34,do_not_walk,0,0,34,do_not_walk,50,50,34,
2023-05-09 13:59:41.707041,1683655181.7070467,2023-05-09 13:59:41.706718,1683655181.706722,0,2780,36,185399,41706,permissive_yellow,0,0,35,green,0,0,35,red,50,50,35,red,50,50,35,permissive_yellow,0,0,35,green,0,0,35,red,50,50,35,red,50,50,35,do_not_walk,0,0,35,do_not_walk,0,0,35,do_not_walk,0,0,35,do_not_walk,50,50,35,do_not_walk,0,0,35,do_not_walk,0,0,35,do_not_walk,0,0,35,do_not_walk,50,50,35,
2023-05-09 13:59:41.806066,1683655181.8060715,2023-05-09 13:59:41.805731,1683655181.805736,0,2780,37,185399,41805,permissive_yellow,0,0,36,green,0,0,36,red,50,50,36,red,50,50,36,permissive_yellow,0,0,36,green,0,0,36,red,50,50,36,red,50,50,36,do_not_walk,0,0,36,do_not_walk,0,0,36,do_not_walk,0,0,36,do_not_walk,50,50,36,do_not_walk,0,0,36,do_not_walk,0,0,36,do_not_walk,0,0,36,do_not_walk,50,50,36,
2023-05-09 13:59:41.906049,1683655181.906055,2023-05-09 13:59:41.905724,1683655181.905728,0,2780,38,185399,41905,permissive_yellow,0,0,37,green,0,0,37,red,50,50,37,red,50,50,37,permissive_yellow,0,0,37,green,0,0,37,red,50,50,37,red,50,50,37,do_not_walk,0,0,37,do_not_walk,0,0,37,do_not_walk,0,0,37,do_not_walk,50,50,37,do_not_walk,0,0,37,do_not_walk,0,0,37,do_not_walk,0,0,37,do_not_walk,50,50,37,
2023-05-09 13:59:42.006101,1683655182.0061076,2023-05-09 13:59:42.005775,1683655182.00578,0,2780,39,185399,42005,permissive_yellow,0,0,38,green,0,0,38,red,50,50,38,red,50,50,38,permissive_yellow,0,0,38,green,0,0,38,red,50,50,38,red,50,50,38,do_not_walk,0,0,38,do_not_walk,0,0,38,do_not_walk,0,0,38,do_not_walk,50,50,38,do_not_walk,0,0,38,do_not_walk,0,0,38,do_not_walk,0,0,38,do_not_walk,50,50,38,
2023-05-09 13:59:42.106016,1683655182.106022,2023-05-09 13:59:42.105682,1683655182.105687,0,2780,40,185399,42105,permissive_yellow,0,0,39,green,0,0,39,red,50,50,39,red,50,50,39,permissive_yellow,0,0,39,green,0,0,39,red,50,50,39,red,50,50,39,do_not_walk,0,0,39,do_not_walk,0,0,39,do_not_walk,0,0,39,do_not_walk,50,50,39,do_not_walk,0,0,39,do_not_walk,0,0,39,do_not_walk,0,0,39,do_not_walk,50,50,39,
2023-05-09 13:59:42.206012,1683655182.2060182,2023-05-09 13:59:42.205680,1683655182.205685,0,2780,41,185399,42205,permissive_yellow,0,0,40,green,0,0,40,red,50,50,40,red,50,50,40,permissive_yellow,0,0,40,green,0,0,40,red,50,50,40,red,50,50,40,do_not_walk,0,0,40,do_not_walk,0,0,40,do_not_walk,0,0,40,do_not_walk,50,50,40,do_not_walk,0,0,40,do_not_walk,0,0,40,do_not_walk,0,0,40,do_not_walk,50,50,40,
2023-05-09 13:59:42.306103,1683655182.3061082,2023-05-09 13:59:42.305719,1683655182.305724,0,2780,42,185399,42305,permissive_yellow,0,0,41,green,0,0,41,red,50,50,41,red,50,50,41,permissive_yellow,0,0,41,green,0,0,41,red,50,50,41,red,50,50,41,do_not_walk,0,0,41,do_not_walk,0,0,41,do_not_walk,0,0,41,do_not_walk,50,50,41,do_not_walk,0,0,41,do_not_walk,0,0,41,do_not_walk,0,0,41,do_not_walk,50,50,41,
2023-05-09 13:59:42.406136,1683655182.4061422,2023-05-09 13:59:42.405739,1683655182.405744,0,2780,43,185399,42405,permissive_yellow,0,0,42,green,0,0,42,red,50,50,42,red,50,50,42,permissive_yellow,0,0,42,green,0,0,42,red,50,50,42,red,50,50,42,do_not_walk,0,0,42,do_not_walk,0,0,42,do_not_walk,0,0,42,do_not_walk,50,50,42,do_not_walk,0,0,42,do_not_walk,0,0,42,do_not_walk,0,0,42,do_not_walk,50,50,42,
2023-05-09 13:59:42.506270,1683655182.506276,2023-05-09 13:59:42.505863,1683655182.505867,0,2780,44,185399,42505,permissive_yellow,0,0,43,green,0,0,43,red,50,50,43,red,50,50,43,permissive_yellow,0,0,43,green,0,0,43,red,50,50,43,red,50,50,43,do_not_walk,0,0,43,do_not_walk,0,0,43,do_not_walk,0,0,43,do_not_walk,50,50,43,do_not_walk,0,0,43,do_not_walk,0,0,43,do_not_walk,0,0,43,do_not_walk,50,50,43,
2023-05-09 13:59:42.606173,1683655182.6061785,2023-05-09 13:59:42.605772,1683655182.605776,0,2780,45,185399,42605,permissive_yellow,0,0,44,green,0,0,44,red,50,50,44,red,50,50,44,permissive_yellow,0,0,44,green,0,0,44,red,50,50,44,red,50,50,44,do_not_walk,0,0,44,do_not_walk,0,0,44,do_not_walk,0,0,44,do_not_walk,50,50,44,do_not_walk,0,0,44,do_not_walk,0,0,44,do_not_walk,0,0,44,do_not_walk,50,50,44,
2023-05-09 13:59:42.707194,1683655182.7072,2023-05-09 13:59:42.706793,1683655182.706797,0,2780,46,185399,42706,permissive_yellow,0,0,45,green,0,0,45,red,50,50,45,red,50,50,45,permissive_yellow,0,0,45,green,0,0,45,red,50,50,45,red,50,50,45,do_not_walk,0,0,45,do_not_walk,0,0,45,do_not_walk,0,0,45,do_not_walk,50,50,45,do_not_walk,0,0,45,do_not_walk,0,0,45,do_not_walk,0,0,45,do_not_walk,50,50,45,
2023-05-09 13:59:42.806150,1683655182.8061557,2023-05-09 13:59:42.805751,1683655182.805755,0,2780,47,185399,42805,permissive_yellow,0,0,46,green,0,0,46,red,50,50,46,red,50,50,46,permissive_yellow,0,0,46,green,0,0,46,red,50,50,46,red,50,50,46,do_not_walk,0,0,46,do_not_walk,0,0,46,do_not_walk,0,0,46,do_not_walk,50,50,46,do_not_walk,0,0,46,do_not_walk,0,0,46,do_not_walk,0,0,46,do_not_walk,50,50,46,
2023-05-09 13:59:42.906193,1683655182.9061978,2023-05-09 13:59:42.905792,1683655182.905796,0,2780,48,185399,42905,permissive_yellow,0,0,47,green,0,0,47,red,50,50,47,red,50,50,47,permissive_yellow,0,0,47,green,0,0,47,red,50,50,47,red,50,50,47,do_not_walk,0,0,47,do_not_walk,0,0,47,do_not_walk,0,0,47,do_not_walk,50,50,47,do_not_walk,0,0,47,do_not_walk,0,0,47,do_not_walk,0,0,47,do_not_walk,50,50,47,
2023-05-09 13:59:43.006314,1683655183.0063205,2023-05-09 13:59:43.005899,1683655183.005904,0,2780,49,185399,43005,permissive_yellow,0,0,48,green,0,0,48,red,50,50,48,red,50,50,48,permissive_yellow,0,0,48,green,0,0,48,red,50,50,48,red,50,50,48,do_not_walk,0,0,48,do_not_walk,0,0,48,do_not_walk,0,0,48,do_not_walk,50,50,48,do_not_walk,0,0,48,do_not_walk,0,0,48,do_not_walk,0,0,48,do_not_walk,50,50,48,
2023-05-09 13:59:43.106272,1683655183.1062791,2023-05-09 13:59:43.105840,1683655183.105845,0,2780,50,185399,43105,permissive_yellow,0,0,49,green,0,0,49,red,50,50,49,red,50,50,49,permissive_yellow,0,0,49,green,0,0,49,red,50,50,49,red,50,50,49,do_not_walk,0,0,49,do_not_walk,0,0,49,do_not_walk,0,0,49,do_not_walk,50,50,49,do_not_walk,0,0,49,do_not_walk,0,0,49,do_not_walk,0,0,49,do_not_walk,50,50,49,
2023-05-09 13:59:43.206311,1683655183.2063184,2023-05-09 13:59:43.205881,1683655183.205887,0,2780,51,185399,43205,permissive_yellow,0,0,50,green,0,0,50,red,50,50,50,red,50,50,50,permissive_yellow,0,0,50,green,0,0,50,red,50,50,50,red,50,50,50,do_not_walk,0,0,50,do_not_walk,0,0,50,do_not_walk,0,0,50,do_not_walk,50,50,50,do_not_walk,0,0,50,do_not_walk,0,0,50,do_not_walk,0,0,50,do_not_walk,50,50,50,
2023-05-09 13:59:43.306838,1683655183.306846,2023-05-09 13:59:43.306259,1683655183.306267,0,2780,52,185399,43305,permissive_yellow,0,0,51,green,0,0,51,red,50,50,51,red,50,50,51,permissive_yellow,0,0,51,green,0,0,51,red,50,50,51,red,50,50,51,do_not_walk,0,0,51,do_not_walk,0,0,51,do_not_walk,0,0,51,do_not_walk,50,50,51,do_not_walk,0,0,51,do_not_walk,0,0,51,do_not_walk,0,0,51,do_not_walk,50,50,51,
