log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,minuteOfYear,msOfMinute,msgCount,regionalID,intersectionID,priorityRequestType,basicVehicleRole,laneID,eTA_Minute,eTA_Second,eTA_Duration,vehicleID,latitude,longitude,elevation,heading,speed
2023-06-14 10:57:39.579887,1686754659.5798926,2023-06-14 14:57:39.579,1686754659.579684,38951,56000,117,0,2780,2,16,4,38952,0,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:57:43.628816,1686754663.6288218,2023-06-14 14:57:43.628,1686754663.628617,38952,0,119,0,2780,2,16,4,38952,2000,4000,939524096,42.3007081,-83.6985953,23.9,2.0,6.0,
2023-06-14 10:57:52.740503,1686754672.740511,2023-06-14 14:57:52.740,1686754672.74029,38952,9000,121,0,2780,2,16,4,38952,16336,4000,939524096,42.3001962,-83.6985865,23.9,359.0,9.0,
2023-06-14 10:57:56.793956,1686754676.7939618,2023-06-14 14:57:56.793,1686754676.793783,38952,13000,123,0,2780,2,16,4,38952,17005,4000,939524096,42.300502,-83.6986019,23.9,0.0,8.0,
2023-06-14 10:58:00.840596,1686754680.8406024,2023-06-14 14:58:00.840,1686754680.84041,38952,17000,125,0,2780,2,16,4,38952,21000,4000,939524096,42.3006231,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:58:04.890083,1686754684.890088,2023-06-14 14:58:04.889,1686754684.889879,38952,21000,127,0,2780,2,16,4,38952,25000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:58:08.943529,1686754688.9435358,2023-06-14 14:58:08.943,1686754688.943381,38952,25000,2,0,2780,2,16,4,38952,29000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:58:12.996013,1686754692.9960182,2023-06-14 14:58:12.995,1686754692.995845,38952,29000,4,0,2780,2,16,4,38952,33000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:58:17.052744,1686754697.0527642,2023-06-14 14:58:17.52,1686754697.052517,38952,33000,6,0,2780,2,16,4,38952,37000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:58:21.103410,1686754701.1034155,2023-06-14 14:58:21.103,1686754701.103243,38952,37000,8,0,2780,2,16,4,38952,41000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:58:25.154445,1686754705.1544662,2023-06-14 14:58:25.153,1686754705.153973,38952,41000,10,0,2780,2,16,4,38952,45000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:58:29.204967,1686754709.2049732,2023-06-14 14:58:29.204,1686754709.204732,38952,45000,12,0,2780,2,16,4,38952,49000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:58:33.255024,1686754713.2550297,2023-06-14 14:58:33.254,1686754713.25489,38952,49000,14,0,2780,2,16,4,38952,53000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:58:37.304940,1686754717.3049502,2023-06-14 14:58:37.304,1686754717.304618,38952,54000,16,0,2780,2,16,4,38952,58000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:58:41.356583,1686754721.3565907,2023-06-14 14:58:41.356,1686754721.356388,38952,58000,18,0,2780,2,16,4,38953,2000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:58:45.407212,1686754725.407218,2023-06-14 14:58:45.407,1686754725.407017,38953,2000,20,0,2780,2,16,4,38953,6000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:58:49.463126,1686754729.463135,2023-06-14 14:58:49.462,1686754729.462968,38953,6000,22,0,2780,2,16,4,38953,10000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:58:53.514929,1686754733.5149386,2023-06-14 14:58:53.514,1686754733.514716,38953,10000,24,0,2780,2,16,4,38953,14000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:58:57.567340,1686754737.5673454,2023-06-14 14:58:57.567,1686754737.567154,38953,14000,26,0,2780,2,16,4,38953,18000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:59:01.619084,1686754741.6190915,2023-06-14 14:59:01.618,1686754741.618877,38953,18000,28,0,2780,2,16,4,38953,22000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:59:05.676325,1686754745.67633,2023-06-14 14:59:05.676,1686754745.676132,38953,22000,30,0,2780,2,16,4,38953,26000,4000,939524096,42.3006235,-83.6985984,23.9,1.0,0.0,
2023-06-14 10:59:09.729480,1686754749.7294884,2023-06-14 14:59:09.729,1686754749.729258,38953,26000,32,0,2780,2,16,4,38953,28000,4000,939524096,42.3007081,-83.6985953,23.9,2.0,6.0,
